time,x,y,z,Vx,Vy,Vz
7340.0,3968413.96172511,2330657.376874169,6846981.559359543,-5162.700897219562,-1908.784001745395,3631.4607872695037
7350.0,3916646.707391985,2311487.0375766736,6883052.708557471,-5190.68891825225,-1925.261292560743,3582.726030629666
7360.0,3864601.4067629124,2292152.6037143897,6918635.223531942,-5218.309919611287,-1941.6027763792356,3533.7343427918026
7370.0,3812281.7371349423,2272655.43750582,6953726.546981699,-5245.5624815984265,-1957.8076236135603,3484.4881263285793
7380.0,3759691.389991378,2252996.9094618824,6988324.145644456,-5272.445186640833,-1973.8750053552571,3434.9897865017424
7390.0,3706834.0709811323,2233178.3983794963,7022425.510324997,-5298.956619169446,-1989.8040933004013,3385.241731504137
7400.0,3653713.499899281,2213201.2913359017,7056028.155925708,-5325.095365501345,-2005.5940596767696,3335.246372704486
7410.0,3600333.410668775,2193066.9836836997,7089129.621479573,-5350.860013726136,-2021.244077172501,3285.006124894911
7420.0,3546697.5513232625,2172776.8790466,7121727.470185655,-5376.249153596368,-2036.7533188662612,3234.523406541183
7430.0,3492809.683990995,2152332.389315858,7153819.289447097,-5401.261376422024,-2052.120958158919,3183.800640035677
7440.0,3438673.58487976,2131734.9346473897,7185402.690911661,-5425.895274969073,-2067.3461687067493,3132.8402519530255
7450.0,3384293.0442628134,2110985.943459542,7216475.310514843,-5450.149443362132,-2082.4281243561645,3081.644673308439
7460.0,3329671.8664657613,2090086.8524315148,7247034.808525581,-5474.022476991241,-2097.3659990799983,3030.2163398186954
7470.0,3274813.8698543557,2069039.106502406,7277078.869594584,-5497.512972422795,-2112.1589669153404,2978.557692165769
7480.0,3219722.8868231582,2047844.1588708754,7306605.202805317,-5520.619527314633,-2126.806201902943,2926.6711762630894
7490.0,3164402.7637850326,2026503.4709954027,7335611.541727655,-5543.340740335327,-2141.306878028208,2874.559243524416
7500.0,3108857.3611614243,2005018.5125951306,7364095.644474241,-5565.675211087696,-2155.660169163767,2822.224351135311
7510.0,3053090.5533733815,1983390.7616512727,7392055.293759577,-5587.621540036566,-2169.865249013672,2769.6689623271955
7520.0,2997106.228833279,1961621.7044090712,7419488.296961856,-5609.178328440814,-2183.921291059203,2716.8955466539796
7530.0,2940908.2899372005,1939712.8353802895,7446392.4861875875,-5630.344178289712,-2197.827468506319,2663.906580271242
7540.0,2884500.653057933,1917665.65734622,7472765.718339017,-5651.117692243623,-2211.5829542347487,2610.7045462179562
7550.0,2827887.248538535,1895481.6813611956,7498605.8751843795,-5671.497473579067,-2225.1869207487607,2557.29193470074
7560.0,2771072.0206864323,1873162.4267565822,7523910.863431009,-5691.482126138191,-2238.638540129605,2503.671243380617
7570.0,2714058.9277679943,1850709.42114524,7548678.614801327,-5711.070254282685,-2251.9369839896613,2449.8449776622765
7580.0,2656851.942003552,1828124.2004264349,7572907.086111731,-5730.260462852179,-2265.0814234282966,2395.815650985817
7590.0,2599455.049562805,1805408.308791181,7596594.259354426,-5749.0513571271595,-2278.0710289894632,2341.585785120954
7600.0,2541872.2505605826,1782563.2987280006,7619738.141782193,-5767.44154279643,-2290.904970621045,2287.1579104636844
7610.0,2484107.5590529027,1759590.7310290798,7642336.765996154,-5785.429625929187,-2303.582417635973,2232.534566335386
7620.0,2426165.003033288,1736492.1747968057,7664388.190036525,-5803.014212951715,-2316.1025386751357,2177.7183012843398
7630.0,2368048.624429292,1713269.2074506646,7685890.497476403,-5820.193910628782,-2328.464501672097,2122.7116733896587
7640.0,2309762.479099189,1689923.4147344835,7706841.797518607,-5836.967326049739,-2340.6674738196425,2067.517250567605
7650.0,2251310.636828776,1666456.3907239984,7727240.2250955915,-5853.333066619413,-2352.7106215381837,2012.1376108802817
7660.0,2192697.1813282445,1642869.7378347274,7747083.940972453,-5869.289740053801,-2364.5931104460306,1956.5753428466799
7670.0,2133926.21022907,1619165.0668301329,7766371.131853069,-5884.835954380637,-2376.3141053315644,1900.8330457560637
7680.0,2075001.8350808711,1595343.9968300518,7785100.010489376,-5899.970317944878,-2387.872770127328,1844.9133299836765
7690.0,2015928.1813481897,1571408.1553193755,7803268.815793816,-5914.691439419149,-2399.2682678860588,1788.8188173087476
7700.0,1956709.3884071398,1547359.1781569594,7820875.812954976,-5928.997927819219,-2410.499760758693,1732.5521412347812
7710.0,1897349.6095418793,1523198.7095847428,7837919.293556444,-5942.888392524536,-2421.566409974358,1676.1159473121074
7720.0,1837853.011940848,1498928.4022370586,7854397.575698897,-5956.361443303907,-2432.4673758223876,1619.5128934626744
7730.0,1778223.776692725,1474549.9171501126,7870309.004125452,-5969.415690346349,-2443.201817636379,1562.7456503070582
7740.0,1718466.0987820493,1450064.923771612,7885651.950350294,-5982.049744297191,-2453.768893780325,1505.8169014936723
7750.0,1658584.187084455,1425475.099970522,7900424.812790613,-5994.262216299478,-2464.1677616368434,1448.7293440301473
7760.0,1598582.264361465,1400782.1320469298,7914626.016901859,-6006.051718040737,-2474.397577597537,1391.4856886168618
7770.0,1538464.5672547882,1375987.714741993,7928254.015316348,-6017.416861805172,-2484.4574970555104,1334.0886599825956
7780.0,1478235.3462800714,1351093.5512479544,7941307.287985232,-6028.356260531345,-2494.346674400076,1276.5409972222808
7790.0,1417898.865820042,1326101.353218196,7953784.342323857,-6038.868527875415,-2504.064263013677,1218.8454541368217
7800.0,1357459.4041169935,1301012.8407773143,7965683.713360534,-6048.952278279998,-2513.6094152710607,1161.004799574956
7810.0,1296921.2532645527,1275829.7425311916,7977003.96388873,-6058.606127048717,-2522.9812825407344,1103.021817777126
7820.0,1236288.7191986726,1250553.7955770413,7987743.684622716,-6067.8286904265115,-2532.179015188736,1044.8993087213298
7830.0,1175566.1216877943,1225186.745513405,7997901.494356681,-6076.618585685776,-2541.201762584753,986.6400884709192
7840.0,1114757.7943221165,1199730.3464500739,8007476.040127327,-6084.974431218407,-2550.048673110626,928.2469895243097
7850.0,1053868.0845019154,1174186.3610179164,8016465.997379983,-6092.8948466338115,-2558.718894171269,869.722861166568
7860.0,992901.3534248543,1148556.5603785808,8024870.070138232,-6100.378452862992,-2567.2115722080416,811.0705698228392
7870.0,931861.9760722223,1122842.7242340553,8032686.991177088,-6107.423872268737,-2575.525852714618,752.2929994135751
7880.0,870754.3411940392,1097046.6408360535,8039915.522199733,-6114.029728762029,-2583.660880255378,693.3930517115236
7890.0,809582.8512929651,1071170.106995206,8046554.454017834,-6120.194647924742,-2591.615798486368,634.3736467004361
7900.0,748351.9226069521,1045214.9280900275,8052602.606735448,-6125.917257138698,-2599.389750178868,575.2377229354494
7910.0,687065.9850905724,1019182.9180756352,8058058.829936552,-6131.196185721181,-2606.9818772455997,515.9882379050971
7920.0,625729.4823949588,993075.8994921928,8062922.002876185,-6136.030065066978,-2614.3913207696255,456.62816839490085
7930.0,564346.8718462924,966895.7034730512,8067191.034675251,-6140.417528797046,-2621.6172210359714,397.16051085249296
7940.0,502922.6244227689,940644.1697525589,8070864.864518965,-6144.357212913879,-2628.6587175660197,337.58828175421786
7950.0,441461.22472997877,914323.1466735151,8073942.461858982,-6147.847755963675,-2635.5149491547154,277.91451797315847
7960.0,379967.1709746305,887934.4911942359,8076422.826619213,-6150.887799205373,-2642.1850539106263,218.14227714853075
7970.0,318444.97493654897,861480.0688952057,8078304.989405333,-6153.475986786682,-2648.6681692989055,158.2746380563881
7980.0,256899.16193887827,834961.7539852848,8079588.011718011,-6155.610965927161,-2654.9634321871977,98.31470098157416
7990.0,195334.27081641793,808381.4293074418,8080270.986169865,-6157.29138710846,-2661.06997889454,38.26558809086023
8000.0,133754.8538820207,781740.986343983,8080353.036706148,-6158.515904271825,-2666.9869452432977,-21.869556192798328
8010.0,72165.47689097843,755042.3252212461,8079833.318829185,-6159.283175022937,-2672.71346661419,-82.08756481495624
8020.0,10570.719003322622,728287.3547137293,8078711.019826574,-6159.591860844208,-2678.2486780044474,-142.38524771339416
8030.0,-51024.827256035904,701477.9922476214,8076985.359003142,-6159.440627314618,-2683.591714089155,-202.7593914409309
8040.0,-112616.55603940354,674616.1639037034,8074655.58791669,-6158.828144337194,-2688.741709285829,-263.2067587874093
8050.0,-174199.8482207141,647703.8044195878,8071720.990617511,-6157.753086374241,-2693.6977978222762,-323.72408840093584
8060.0,-235770.07144233026,620742.857191262,8068180.883891708,-6156.21413269041,-2698.4591138077935,-384.3080944084581
8070.0,-297322.5801643156,593735.2742739038,8064034.617508303,-6154.209967603719,-2703.024791307751,-444.95546603576554
8080.0,-358852.7157162567,566683.0163819334,8059281.57447015,-6151.73928074463,-2707.3939644216202,-505.6628672270046
8090.0,-420355.80635171715,539588.0528882673,8053921.171268659,-6148.800767323281,-2711.5657673644946,-566.4269362638007
8100.0,-481827.16730540467,512452.36182274023,8047952.858142321,-6145.393128404982,-2715.539334552162,-627.2442853840836
8110.0,-543262.1008531351,485277.9298696575,8041376.119339059,-6141.51507119408,-2719.313800689779,-688.111500400717
8120.0,-604655.8963746778,458066.7523644428,8034190.47338238,-6137.165309326305,-2722.888300864208,-749.0251403200358
8130.0,-666003.8304195662,430820.83328934404,8026395.473341349,-6132.342563169705,-2726.261970640072,-809.9817369603985
8140.0,-727301.1667759626,403542.1852681597,8017990.707104377,-6127.045560134267,-2729.4339461595814,-870.9777945708661
8150.0,-788543.1565426617,376232.829559948,8008975.797656821,-6121.273034990358,-2732.403364246195,-932.0097894501234
8160.0,-849725.0382043243,348894.7960516797,7999350.403362386,-6115.023730196067,-2735.1693625121707,-993.0741695657618
8170.0,-910842.0377100282,321530.12324979616,7989114.218248343,-6108.296396233591,-2737.7310794700675,-1054.1673541740465
8180.0,-971889.3685552297,294140.858270632,7978266.972294538,-6101.089791954749,-2740.087654648258,-1115.2857334402966
8190.0,-1032862.2318672257,266729.05682966247,7966808.4317262,-6093.402684935753,-2742.2382287105092,-1176.4256680600097
8200.0,-1093755.8164942104,239296.7832295345,7954738.399310524,-6085.233851841344,-2744.181943579697,-1237.5834888808688
8210.0,-1154565.299098021,211846.11034683956,7942056.71465704,-6076.582078798404,-2745.9179425657117,-1298.7554965257702
8220.0,-1215285.8442506662,184379.11961758614,7928763.2545217415,-6067.446161779159,-2747.4453704976218,-1359.93796101702
8230.0,-1275912.604534738,156897.9010213294,7914857.93311496,-6057.824906994093,-2748.763373860152,-1421.1271214018486
8240.0,-1336440.7206477972,129404.55306391385,7900340.702412985,-6047.717131294669,-2749.8711009345448,-1482.3191853794015
8250.0,-1396865.3215108402,101901.18275878545,7885211.552473404,-6037.121662585998,-2750.767701943864,-1543.5103289293602
8260.0,-1457181.5243809393,74389.90560682806,7869470.511754147,-6026.037340249535,-2751.4523292028102,-1604.6966959423667
8270.0,-1517384.4349681628,46872.84557467901,7853117.647436212,-6014.463015575953,-2751.9241372721062,-1665.8743978524155
8280.0,-1577469.1475568735,19352.135071477638,7836153.065750067,-6002.397552208276,-2752.18228311752,-1727.0395132713934
8290.0,-1637430.745131512,-8170.085075999839,7818576.912305685,-5989.8398265954,-2752.2259262735924,-1788.1880876259452
8300.0,-1697264.2995069658,-35691.66564986654,7800389.372426202,-5976.788728456119,-2752.0542290121302,-1849.316132796855
8310.0,-1756964.8714636331,-63210.44906936014,7781590.671485167,-5963.243161253752,-2751.666356515535,-1910.4196267611342
8320.0,-1816527.5108872862,-90724.26942083587,7762181.07524736,-5949.20204268149,-2751.0614770550296,-1971.4945132370117
8330.0,-1875947.2569138408,-118230.9524895665,7742160.89021314,-5934.664305158581,-2750.2387621738512,-2032.5367013320372
8340.0,-1935219.1380791443,-145728.31579339938,7721530.463966297,-5919.628896337447,-2749.1973868754735,-2093.5420651944996
8350.0,-1994338.1724738884,-173214.1686183212,7700290.185525374,-5904.094779621856,-2747.93652981693,-2154.5064436683815
8360.0,-2053299.36790376,-200686.31205598157,7678440.485698419,-5888.060934696241,-2746.4553735072977,-2215.4256399520714
8370.0,-2112097.7220549416,-228142.53904322776,7655981.8374411315,-5871.526358066285,-2744.753104511413,-2276.29542126106
8380.0,-2170728.2226650734,-255580.63440370283,7632914.756218361,-5854.4900636108705,-2742.828913658881,-2337.111518494857
8390.0,-2229185.8476997935,-282998.3748915607,7609239.800368911,-5836.9510831454945,-2740.68199625845,-2397.869625908372
8400.0,-2287465.5655349693,-310393.529237352,7584957.571473612,-5818.908466997249,-2738.311552317811,-2458.5654007880003
8410.0,-2345562.335144736,-337763.85819613555,7560068.714726605,-5800.361284591473,-2735.716786768892,-2519.1944631326746
8420.0,-2403471.1062954613,-365107.11459787004,7534573.919309787,-5781.308625050165,-2732.8969096987075,-2579.752395340145
8430.0,-2461186.8197457558,-392421.0434001427,7508473.918770371,-5761.749597802249,-2729.851136585838,-2640.2347418987483
8440.0,-2518704.40745264,-419703.3817432911,7481769.491401495,-5741.683333205797,-2726.578688542589,-2700.637009084948
8450.0,-2576018.7927839993,-446951.859007975,7454461.460625831,-5721.108983182281,-2723.0787925629065,-2760.9546646669273
8460.0,-2633124.8907374386,-474164.19687525666,7426550.695382121,-5700.025721862956,-2719.3506817761045,-2821.1831376145183
8470.0,-2690017.6081656637,-501338.1093892474,7398038.110514585,-5678.432746247445,-2715.3935957064723,-2881.317817815773
8480.0,-2746691.844008508,-528471.3030223803,7368924.667165125,-5656.329276874614,-2711.206780538817,-2941.3540558004747
8490.0,-2803142.489531732,-555561.4767433682,7339211.373168263,-5633.714558505811,-2706.7894893900093,-3001.287162470899
8500.0,-2859364.4285727157,-582606.3220879069,7308899.283448728,-5610.587860820534,-2702.1409825865867,-3061.1124088401534
8510.0,-2915352.5377931693,-609603.5232321855,7277989.500421625,-5586.948479124616,-2697.2605279484774,-3120.8250257784084
8520.0,-2971101.6869389922,-636550.7570692649,7246483.174395099,-5562.7957350709685,-2692.1474010788993,-3180.4202037673676
8530.0,-3026606.739107398,-663445.6932883858,7214381.503975412,-5538.128977392958,-2686.800885660494,-3239.8930926633093
8540.0,-3081862.551021439,-690285.9944572697,7181685.736474342,-5512.947582650471,-2681.2202737577477,-3299.238801469054
8550.0,-3136863.973312057,-717069.3161074762,7148397.168318822,-5487.25095598871,-2675.4048661257584,-3358.4523981152142
8560.0,-3191605.8508077804,-743793.3068228796,7114517.145462718,-5461.038531909775,-2669.3539725253945,-3417.528909251093
8570.0,-3246083.022832207,-770455.6083313287,7080047.06380064,-5434.3097750570605,-2663.0669120449015,-3476.463320045603
8580.0,-3300290.3235093905,-797053.8555995565,7044988.369583704,-5407.064181012519,-2656.543013428005,-3535.250573998589
8590.0,-3354222.5820772685,-823585.6769314017,7009342.559837116,-5379.301277106798,-2649.781615408554,-3593.8855727629457
8600.0,-3407874.623209252,-850048.6940694116,6973111.182779489,-5351.0206232422925,-2642.782067051754,-3652.3631759779214
8610.0,-3461241.267344112,-876440.5222998888,6936295.838243763,-5322.221812729116,-2635.54372810203,-3710.6782011140217
8620.0,-3514317.3310242915,-902758.7705614506,6898898.178099617,-5292.9044731340055,-2628.0659693375624,-3768.8254233299217
8630.0,-3567097.6272427696,-929001.0415571677,6860919.906677254,-5263.068267142159,-2620.3481729315336,-3826.7995753418104
8640.0,-3619576.9657986085,-955164.9318703475,6822362.78119242,-5232.712893432005,-2612.3897328201206,-3884.5953473055984
8650.0,-3671750.1536613153,-981248.0320840334,6783228.612172549,-5201.838087562883,-2604.1900550772693,-3942.2073867124245
8660.0,-3723611.995344141,-1007247.9269042838,6743519.263883867,-5170.443622875617,-2595.748558296279,-3999.63029829791
8670.0,-3775157.293286454,-1033162.1952873028,6703236.654759351,-5138.529311405962,-2587.064673978227,-4056.858643965615
8680.0,-3826380.848245308,-1058988.410570488,6662382.757827363,-5106.095004810868,-2578.137846927255,-4113.886942725158
8690.0,-3877277.4596963394,-1084724.140607467,6620959.601140841,-5073.140595307521,-2568.967535652744,-4170.7096706454695
8700.0,-3927841.9262441196,-1110366.9479071884,6578969.268206874,-5039.666016625114,-2559.5532127783913,-4227.321260823657
8710.0,-3978069.0460420838,-1135914.3897771405,6536413.898416507,-5005.671244969264,-2549.8943654582026,-4283.716103369974
8720.0,-4027953.617222171,-1161364.0184707618,6493295.68747462,-4971.156299999011,-2539.990495799421,-4339.888545409377
8730.0,-4077490.438334296,-1186713.3813391181,6449616.887829696,-4936.121245816307,-2529.8411212923834,-4395.832891100178
8740.0,-4126674.308795777,-1211960.0209869111,6405379.809103327,-4900.566191967895,-2519.4457752473245,-4451.543401670307
8750.0,-4175500.0293508447,-1237101.4754328902,6360586.818519259,-4864.491294459471,-2508.804007238113,-4507.014295471687
8760.0,-4223962.402540351,-1262135.2782747366,6315240.3413318,-4827.896756782007,-2497.915383552924,-4562.2397480532645
8770.0,-4272056.233181808,-1287058.9588584886,6269342.861253411,-4790.782830950104,-2486.7794876518333,-4617.213892253209
8780.0,-4319776.328859861,-1311870.0424525773,6222896.920881262,-4753.149818552217,-2475.395920631318,-4671.930818310834
8790.0,-4367117.50042733,-1336566.0504265418,6175905.122122588,-4714.998071812616,-2463.764301695647,-4726.384573998775
8800.0,-4414074.562516924,-1361144.5004344927,6128370.126618597,-4676.327994664891,-2451.884268635136,-4780.569164775984
8810.0,-4460642.334063752,-1385602.9066033924,6080294.656166762,-4637.140043836817,-2439.755478311229,-4834.478553962098
8820.0,-4506815.638838731,-1409938.7797262203,6031681.493141247,-4597.434729946397,-2427.377607148384,-4888.106662933737
8830.0,-4552589.30599302,-1434149.62746009,5982533.480911261,-4557.212618608843,-2414.7503516327088,-4941.44737134332
8840.0,-4597958.170613567,-1458232.9545293872,5932853.524257114,-4516.4743315542855,-2401.8734288173073,-4994.494517360958
8850.0,-4642917.074289895,-1482186.2629339944,5882644.589783728,-4475.220547755965,-2388.7465768342786,-5047.241897940016
