time,x,y,z,Vx,Vy,Vz
27260.0,939508.3814976264,1122099.5129635436,8023673.17644953,-6115.116186721549,-2560.648554781331,746.462520656898
27270.0,878323.5737914909,1096452.261484294,8030843.38999865,-6121.7719859508525,-2568.7720359793016,687.5598196096706
27280.0,817074.4114924343,1070724.6677830098,8037423.97028081,-6127.986872468538,-2576.7168560133277,628.5363510204846
27290.0,755765.3107108268,1044918.5227685749,8043413.724164647,-6133.759449818975,-2584.4821552387953,569.395026837876
27300.0,694400.7015155248,1019035.6259521565,8048811.487733029,-6139.088322782266,-2592.0670728472296,510.13877802249357
27310.0,632985.0279208482,993077.7854587282,8053616.126475069,-6143.972097508605,-2599.470746890146,450.77055492589346
27320.0,571522.7478721794,967046.8180383377,8057826.5354819335,-6148.409381659457,-2606.6923143058284,391.293327671141
27330.0,510018.33323011536,940944.5490770951,8061441.639646474,-6152.398784555616,-2613.7309109487546,331.7100865354969
27340.0,448476.26975310553,914772.8126078511,8064460.393866684,-6155.938917332262,-2620.5856716218605,272.0238423346519
27350.0,386901.0570785033,888533.4513205392,8066881.783253014,-6159.028393101024,-2627.255730111753,212.23762680887452
27360.0,325297.2087019611,862228.3165721511,8068704.823339557,-6161.665827119297,-2633.7402192267996,152.35449301107812
27370.0,263669.2519550959,835859.2683963164,8069928.56029912,-6163.8498369668,-2640.0382708381903,92.37751569601897
27380.0,202021.72798135274,809428.1755124556,8070552.071162195,-6165.5790427294905,-2646.149015924135,32.309791711780896
27390.0,140359.1917099912,782936.9153344776,8070574.4640398575,-6166.852067191037,-2652.0715846168932,-27.84555960789426
27400.0,78686.21182811959,756387.3739789886,8069994.878350591,-6167.667536031813,-2657.8051062532913,-88.08539604914772
27410.0,17007.37075070086,729781.4462729834,8068812.485051066,-6168.024078035656,-2663.3487094280704,-148.40655212277034
27420.0,-44672.735411548434,703121.0357609842,8067026.486870873,-6167.920325304397,-2668.701522050768,-208.80583866698717
27430.0,-106349.4968864437,676408.0547115953,8064636.118551243,-6167.354913480351,-2673.8626714055845,-269.2800424496366
27440.0,-168018.29027688302,649644.4241234427,8061640.647087744,-6166.326481976836,-2678.831284214946,-329.8259257686731
27450.0,-229674.47859974374,622832.0737304604,8058039.371976982,-6164.833674216845,-2683.6064867062296,-390.44022605180027
27460.0,-291313.4113272069,595972.9420064924,8053831.625467308,-6162.875137879976,-2688.187404681959,-451.1196554549979
27470.0,-352930.424430593,569068.9761691756,8049016.772813549,-6160.449525157809,-2692.5731635937113,-511.8609004601753
27480.0,-414520.8404267939,542122.132183066,8043594.212535763,-6157.555493017701,-2696.7628886192597,-572.6606214720983
27490.0,-476079.9684273859,515134.3747619735,8037563.376682029,-6154.191703475312,-2700.755704743883,-633.5154524142981
27500.0,-537603.1041905112,488107.6773704677,8030923.731095281,-6150.356823875786,-2704.550736844776,-694.4220003245808
27510.0,-599085.5301756159,461044.0222245187,8023674.775684194,-6146.049527183878,-2708.147109779685,-755.3768449499225
27520.0,-660522.5156011344,433945.40029123373,8015816.044698114,-6141.26849228304,-2711.5439484791386,-816.3765383409113
27530.0,-721909.3165052093,406813.8112876523,8007347.107006054,-6136.012404283663,-2714.7403780425757,-877.4176044458725
27540.0,-783241.175809541,379651.26367855776,7998267.56637975,-6130.279954840531,-2717.735523838725,-938.4965387049957
27550.0,-844513.3233864573,352459.77467326954,7988577.0617807675,-6124.069842479674,-2720.528511609427,-999.6098076438483
27560.0,-905720.9761293,325241.37022137194,7978275.267651679,-6117.380772934688,-2723.118467578154,-1060.7538484677325
27570.0,-966859.3380262227,297998.085007341,7967361.894211301,-6110.211459492802,-2725.5045185622516,-1121.9250686553678
27580.0,-1027923.6002374969,270731.96244402527,7955836.687753981,-6102.560623350502,-2727.6857920896346,-1183.1198455536473
27590.0,-1088908.9411764252,243445.054664939,7943699.430952949,-6094.4269939792775,-2729.6614165197507,-1244.3345259721912
27600.0,-1149810.5265939613,216139.42251532484,7930949.943167712,-6085.809309501271,-2731.430521168719,-1305.5654257789083
27610.0,-1210623.509667136,188817.13554194235,7917588.080755484,-6076.706317075014,-2732.992236439086,-1366.8088294962965
27620.0,-1271343.0310913946,161480.27198153536,7903613.737386665,-6067.116773291652,-2734.345693954111,-1428.0609898983412
27630.0,-1331964.2191769455,134130.91874793562,7889026.844364332,-6057.03944458137,-2735.4900266965233,-1489.3181276088017
27640.0,-1392482.1899492282,106771.1714177554,7873827.370947743,-6046.473107630552,-2736.424369151775,-1550.5764307004893
27650.0,-1452892.0472536045,79403.13421462194,7858015.324679848,-6035.416549809503,-2737.1478574564717,-1611.8320542960923
27660.0,-1513188.882864382,52028.919991907096,7841590.751718779,-6023.868569611049,-2737.6596295510267,-1673.0811201705526
27670.0,-1573367.7765982773,24650.65021390328,7824553.737173309,-6011.827977100095,-2737.958825337573,-1734.3197163549703
27680.0,-1633423.7964324318,-2729.545064602884,7806904.405442257,-5999.293594374228,-2738.0445868427346,-1795.5438967428852
27690.0,-1693351.9986270869,-30109.527220410255,7788642.920557832,-5986.264256035575,-2737.9160583852895,-1856.7496806983897
27700.0,-1753147.4278530364,-57487.14908568375,7769769.486532873,-5972.7388096739705,-2737.5723867489464,-1917.9330526666272
27710.0,-1812805.1173239676,-84860.2549734906,7750284.347711971,-5958.716116361654,-2737.0127213605506,-1979.0899617869477
27720.0,-1872320.088933807,-112226.68070514203,7730187.78912646,-5944.195051159562,-2736.2362144730428,-2040.2163215087123
27730.0,-1931687.3533991873,-139584.25363939308,7709480.136853217,-5929.174503635344,-2735.2420213541063,-2101.308009210184
27740.0,-1990901.9104071544,-166930.79270355543,7688161.758377269,-5913.6533783932855,-2734.0293004801492,-2162.3608658205744
27750.0,-2049958.7487682325,-194264.10842657695,7666233.062958156,-5897.630595616186,-2732.597213735698,-2223.37069544561
27760.0,-2108852.8465749705,-221582.00297414247,7643694.5020000255,-5881.105091619429,-2730.944926618247,-2284.3332649967456
27770.0,-2167579.171366088,-248882.270185852,7620546.569425413,-5864.075819417239,-2729.0716084489086,-2345.2443038243346
27780.0,-2226132.680296348,-276162.6956145329,7596789.802052668,-5846.54174930138,-2726.9764325885617,-2406.0995033550194
27790.0,-2284508.320312275,-303421.05656774354,7572424.779976986,-5828.501869432291,-2724.6585766600047,-2466.8945167336783
27800.0,-2342701.0283338535,-330655.1221515263,7547452.126954998,-5809.955186442905,-2722.117222775702,-2527.6249584698803
27810.0,-2400705.7314423216,-357862.6533164684,7521872.510792867,-5790.900726055128,-2719.3515577716544,-2588.2864040896875
27820.0,-2458517.3470742004,-385041.4029061315,7495686.643737849,-5771.337533709309,-2716.3607734472203,-2648.874389792429
27830.0,-2516130.783221676,-412189.1157079096,7468895.282873244,-5751.264675206526,-2713.144066810941,-2709.3844121134243
27840.0,-2573540.9386394755,-439303.52850637515,7441499.230516707,-5730.681237364034,-2709.70064033254,-2769.8119275923627
27850.0,-2630742.703058359,-466382.37013917766,7413499.334621828,-5709.586328683887,-2706.0297022012555,-2830.152352448063
27860.0,-2687730.9574053683,-493423.36155555607,7384896.489182948,-5687.979080034879,-2702.13046659036,-2890.4010622597025
27870.0,-2744500.5740309563,-520424.21587752784,7355691.634643115,-5665.858645347807,-2698.002153927974,-2950.553391654986
27880.0,-2801046.416943143,-547382.6384638196,7325885.75830513,-5643.224202324305,-2693.643991174571,-3010.60463400551
27890.0,-2857363.3420488234,-574296.326976605,7295479.894745599,-5620.074953159223,-2689.0552121068877,-3070.5500411296507
27900.0,-2913446.197402367,-601162.9714511122,7264475.126231918,-5596.41012527664,-2684.2350576081767,-3130.3848230034932
27910.0,-2969289.82346165,-627980.2543681711,7232872.583142111,-5572.228972079785,-2679.18277596551,-3190.1041474798612
27920.0,-3024889.053351652,-654745.8507297643,7200673.444387424,-5547.530773714607,-2673.8976231736,-3249.703140016168
27930.0,-3080238.71313576,-681457.4281376507,7167878.937837607,-5522.314837847353,-2668.37886324531,-3309.176883411341
27940.0,-3135333.622094917,-708112.6468751294,7134490.340748776,-5496.580500456178,-2662.6257685293485,-3368.5204175519893
27950.0,-3190168.593014759,-734709.1599920138,7100508.980193761,-5470.327126636718,-2656.6376200345007,-3427.7287391685577
27960.0,-3244738.432480874,-761244.6133928838,7065936.233494849,-5443.554111421809,-2650.4137077610117,-3486.796801601723
27970.0,-3299037.9411823335,-787716.6459286868,7030773.528658799,-5416.260880615391,-2643.953331039287,-3545.719514579388
27980.0,-3353061.9142236314,-814122.8894917602,6995022.344814044,-5388.446891640521,-2637.2557988749963,-3604.4917440049076
27990.0,-3406805.1414451757,-840460.9691143427,6958684.212649948,-5360.111634401845,-2630.3204303021594,-3663.1083117565754
28000.0,-3460262.407752475,-866728.5030706506,6921760.714858003,-5331.254632162029,-2623.14655474279,-3721.5639954995167
28010.0,-3513428.49345416,-892923.102982587,6884253.4865748575,-5301.875442432856,-2615.733512374085,-3779.8535285095377
28020.0,-3566298.174608992,-919042.3739291605,6846164.215827031,-5271.973657880268,-2608.0806545030264,-3837.971599510373
28030.0,-3618866.223381987,-945083.9145596857,6807494.643977196,-5241.548907244068,-2600.187343947963,-3895.912852523912
28040.0,-3671127.4084098134,-971045.3172108375,6768246.566171886,-5210.600856271753,-2592.052955428181,-3953.6718867345544
28050.0,-3723076.4951755996,-996924.1680276362,6728421.831790492,-5179.12920866675,-2583.676875960195,-4011.2432563677407
28060.0,-3774708.2463932903,-1022718.0470884355,6688022.344895392,-5147.133707050789,-2575.0585052621045,-4068.621470583659
28070.0,-3826017.4224017044,-1048424.5285339897,6647050.064683077,-5114.614133940843,-2566.197256165222,-4125.800993385925
28080.0,-3876998.7815684294,-1074041.1807006754,6605507.005936105,-5081.570312740011,-2557.092555033146,-4182.776243546525
28090.0,-3927647.0807036967,-1099565.5662579422,6563395.2394757215,-5048.002108742714,-2547.743842188682,-4239.541594547115
28100.0,-3977957.07548438,-1124995.24235007,6520716.8926149905,-5013.909430154052,-2538.1505723480946,-4296.091374537132
28110.0,-4027923.5208882573,-1150327.7607423067,6477474.149612251,-4979.292229123101,-2528.31221506297,-4352.419866309696
28120.0,-4077541.171638674,-1175560.6679714636,6433669.252124723,-4944.1505027901485,-2518.2282551700264,-4408.521307295589
28130.0,-4126804.7826597523,-1200691.505501046,6389304.49966209,-4908.484294348093,-2507.8981932481306,-4464.389889575599
28140.0,-4175709.109542278,-1225717.8098809926,6344382.250039849,-4872.293694117084,-2497.3215460832203,-4520.019759912648
28150.0,-4224248.909020405,-1250637.1129121021,6298904.919832253,-4835.578840633309,-2486.4978471407185,-4575.405019803243
28160.0,-4272418.939459317,-1275446.9418152224,6252874.984824629,-4798.339921750975,-2475.4266470457824,-4630.539725549759
28170.0,-4320213.961353971,-1300144.81940528,6206294.980464871,-4760.577175757849,-2464.107514070847,-4685.417888353383
28180.0,-4367628.737839065,-1324728.264270224,6159167.5023139,-4722.290892503608,-2452.540034631134,-4740.033474429242
28190.0,-4414658.035210356,-1349194.7909549612,6111495.206494852,-4683.481414541638,-2440.72381378749,-4794.380405143338
28200.0,-4461296.62345746,-1373541.9101503594,6063280.810140792,-4644.149138283354,-2428.6584757568976,-4848.452557172593
28210.0,-4507539.276808252,-1397767.1288873907,6014527.091840709,-4604.294515165308,-2416.3436644303156,-4902.243762688364
28220.0,-4553380.774285006,-1421867.950736495,5965236.892083545,-4563.918052828412,-2403.779043898386,-4955.74780956432
28230.0,-4598815.900272391,-1445841.8760122333,5915413.113700041,-4523.0203163094575,-2390.9642989842296,-5008.958441609037
28240.0,-4643839.445097429,-1469686.4019833084,5865058.72230211,-4481.6019292444935,-2377.8991357836585,-5061.869358823982
28250.0,-4688446.205621555,-1493399.0230880228,5814176.746719513,-4439.663575083674,-2364.5832822127845,-5114.474217687907
28260.0,-4732630.985844885,-1516977.2311552512,5762770.279433553,-4397.2059983175,-2351.0164885629165,-5166.766631467867
28270.0,-4776388.597522788,-1540418.5156309956,5710842.47700752,-4354.230005713826,-2337.1985280624885,-5218.740170557952
28280.0,-4819713.8607948935,-1563720.3638105972,5658396.560513614,-4310.736467565737,-2323.1291974462833,-5270.38836284597
28290.0,-4862601.604826627,-1586880.2610766722,5605435.815956049,-4266.7263189494515,-2308.808317531218,-5321.704694109183
28300.0,-4905046.66846337,-1609895.6911428445,5551963.594690061,-4222.200560992067,-2294.235733799614,-5372.682608439617
28310.0,-4947043.900897346,-1632764.1363033415,5497983.3138365075,-4177.160262149054,-2279.4113169885995,-5423.315508699454
28320.0,-4988588.162347334,-1655483.0776885187,5443498.456691759,-4131.60655949043,-2264.334963686687,-5473.596757007593
28330.0,-5029674.324751276,-1678049.9955263834,5388512.573132567,-4085.5406599957823,-2249.0065969366924,-5523.519675257764
28340.0,-5070297.272471883,-1700462.3694101768,5333029.280015594,-4038.9638418574145,-2233.426166844682,-5573.077545668825
28350.0,-5110451.903015314,-1722717.678572081,5277052.261571269,-3991.877455790838,-2217.5936511959158,-5622.263611368536
28360.0,-5150133.127762984,-1744813.4021631132,5220585.269791639,-3944.282926352695,-2201.509056076122,-5671.07107701071
28370.0,-5189335.872716597,-1766747.0195392622,5163632.124811888,-3896.1817532651266,-2185.1724164990246,-5719.493109426947
28380.0,-5228055.079256448,-1788516.01055393,5106196.71528514,-3847.57551274607,-2168.583797039562,-5767.5228383136355
28390.0,-5266285.704913053,-1810117.8558567339,5048282.9987502415,-3798.465858845163,-2151.7432924726722,-5815.153356954586
28400.0,-5304022.724152165,-1831550.0371987205,4989895.001992111,-3748.854524784261,-2134.65102841711,-5862.377722980456
28410.0,-5341261.129173222,-1852810.037744047,4931036.821394324,-3698.7433243021405,-2117.3071619848483,-5909.188959165329
28420.0,-5377995.930721247,-1873895.3423881787,4871712.623283538,-3648.1341530027166,-2099.711882434949,-5955.580054261263
28430.0,-5414222.158912257,-1894803.43808265,4811926.644265377,-3597.028989706072,-2081.8654118322374,-6001.543963871418
28440.0,-5449934.864072191,-1915531.8141664339,4751683.191551392,-3545.4298978014835,-2063.7680057104526,-6047.073611362601
28450.0,-5485129.117589364,-1936077.9627039623,4690986.643276696,-3493.339026601793,-2045.4199537393847,-6092.161888817737
28460.0,-5519800.012780487,-1956439.3788298406,4629841.448807872,-3440.7586126983265,-2026.8215803958105,-6136.801658028929
28470.0,-5553942.665770218,-1976613.5611002864,4568252.129040742,-3387.6909813153857,-2007.9732456382867,-6180.985751532027
28480.0,-5587552.2163842665,-1996598.011851334,4506223.276687586,-3334.138547663789,-1988.8753455847352,-6224.706973682944
28490.0,-5620623.829056012,-2016390.2375638299,4443759.556553377,-3280.103818292316,-1969.5283131933757,-6267.9581017767305
28500.0,-5653152.693746634,-2035987.7492352508,4380865.705800618,-3225.589392436297,-1949.932618946134,-6310.731887209794
28510.0,-5685134.0268787015,-2055388.0627583668,4317546.534202335,-3170.597963362357,-1930.0887715342005,-6353.021056685973
28520.0,-5716563.0722831935,-2074588.6993067702,4253806.924382787,-3115.132319708481,-1909.9973185455938,-6394.818313467013
28530.0,-5747435.102159886,-2093587.1857272887,4189651.832045445,-3059.195346818194,-1889.6588471542734,-6436.1163386681055
28540.0,-5777745.418051053,-2112381.0549392942,4125086.2861877945,-3002.790028068021,-1869.0739848102464,-6476.907792598991
28550.0,-5807489.351828401,-2130967.8463409184,4060115.3893024884,-2945.9194461870397,-1848.2433999306372,-6517.185316151186
28560.0,-5836662.266693155,-2149345.1062221797,3994744.317564401,-2888.5867845676607,-1827.1678025909034,-6556.941532231875
28570.0,-5865259.558189205,-2167510.388185023,3928978.3210031055,-2830.795328566246,-1805.8479452159415,-6596.169047244913
28580.0,-5893276.655229202,-2185461.253570266,3862822.723660304,-2772.54846679279,-1784.284623270696,-6634.860452619491
28590.0,-5920709.021133491,-2203195.271891451,3796282.92373173,-2713.84969238794,-1762.4786759496974,-6673.008326386936
28600.0,-5947552.1546817515,-2220710.0212755813,3729364.393693042,-2654.7026042869384,-1740.430986865341,-6710.605234805702
28610.0,-5973801.591177195,-2238003.088910733,3662072.6804092214,-2595.1109084681243,-1718.1424847337319,-6747.643734036085
28620.0,-5999452.90352318,-2255072.071500509,3594413.405226977,-2535.078419186348,-1695.6141440579977,-6784.116371863728
28630.0,-6024501.7033120645,-2271914.575725317,3526392.2640496665,-2474.609060188162,-1672.846985808918,-6820.015689472766
28640.0,-6048943.6419261275,-2288528.218710433,3458015.027394238,-2413.7068659088404,-1649.8420781020325,-6855.334223269073
28650.0,-6072774.411650359,-2304910.628500818,3389287.5404296876,-2352.3759826495007,-1626.6005368702602,-6890.064506753612
28660.0,-6095989.74679691,-2321059.444542633,3320215.722996531,-2290.6206697325665,-1603.1235265320504,-6924.1990724464695
28670.0,-6118585.424840996,-2336972.318171416,3250805.56960678,-2228.445300634823,-1579.4122606540209,-6957.730453861535
28680.0,-6140557.267568,-2352646.9131068517,3181063.14942392,-2165.85436409574,-1555.468002608044,-6990.651187532163
28690.0,-6161901.142231537,-2368080.9059540834,3110994.6062223744,-2102.852465200686,-1531.292066221555,-7022.953815087725
28700.0,-6182612.962722217,-2383271.9867114886,3040606.1583259488,-2039.4443264368113,-1506.8858164206697,-7054.6308853812825
28710.0,-6202688.6907468205,-2398217.859284851,2969904.098524742,-1975.6347887198954,-1482.250669865746,-7085.674956668555
28720.0,-6222124.337017599,-2412916.242007844,2898894.7939700116,-1911.4288123917015,-1457.388095578203,-7116.078598837891
28730.0,-6240915.9624513835,-2427364.868168741,2827584.686046486,-1846.8314781849474,-1432.299615558524,-7145.834395691456
28740.0,-6259059.679378187,-2441561.486543251,2755980.2902216054,-1781.8479881551486,-1406.9868053940663,-7174.934947277331
28750.0,-6276551.652758943,-2455503.8619333864,2684088.195871193,-1716.4836665776322,-1381.4512948566191,-7203.372872272605
28760.0,-6293388.101412036,-2469189.775712246,2611915.0660810354,-1650.7439608078325,-1355.6947684885758,-7231.140810416981
28770.0,-6309565.299248249,-2482617.0263746046,2539467.6374238804,-1584.6344421032052,-1329.718966177279,-7258.2314249969295
28780.0,-6325079.576513724,-2495783.4300931785,2466752.719711339,-1518.1608064055595,-1303.5256837163226,-7284.637405379844
28790.0,-6339927.32104055,-2508686.8212804417,2393777.195720198,-1451.3288750818633,-1277.1167733535951,-7310.351469597869
28800.0,-6354104.979504531,-2521325.0531558488,2320548.020892647,-1384.1445956211057,-1250.4941443251937,-7335.366366981292
28810.0,-6367609.058689713,-2533695.9983183225,2247072.2230099277,-1316.6140422871633,-1223.6597633739054,-7359.674880840409
28820.0,-6380436.126759194,-2545797.5493238512,2173356.901838922,-1248.7434167241097,-1196.6156552522314,-7383.2698311958375
28830.0,-6392582.814531759,-2557627.619268029,2099409.2287512,-1180.5390485135981,-1169.3639032085919,-7406.144077556396
28840.0,-6404045.816763833,-2569184.142373374,2025236.446314051,-1112.0073956819454,-1141.906649456149,-7428.290521743954
28850.0,-6414821.893436243,-2580465.074581246,1950845.867853038,-1043.1550451552139,-1114.2460956233253,-7449.702110764444
28860.0,-6424907.871045272,-2591468.3941481705,1876244.8769856098,-973.988713160602,-1086.3845031853368,-7470.3718397242965
28870.0,-6434300.643897445,-2602192.1022463827,1801440.9271253303,-904.5152455725153,-1058.3241938757164,-7490.292754791304
28880.0,-6442997.175407498,-2612634.223568382,1726441.5409562783,-834.7416182016549,-1030.0675500770983,-7509.45795619898
28890.0,-6450994.4993989365,-2622792.806935288,1651254.309877191,-764.6749370246445,-1001.6170151904137,-7527.860601293439
28900.0,-6458289.721406592,-2632665.9259087737,1575886.8934149307,-694.3224383534874,-972.9750939817064,-7545.493907621585
28910.0,-6464880.019980567,-2642251.679406357,1500347.0186068688,-623.6914889423302,-944.1443529054515,-7562.351156059399
28920.0,-6470762.647990921,-2651548.192319799,1424642.47935179,-552.789586030423,-915.127420403863,-7578.425693979263
28930.0,-6475934.933932461,-2660553.6161363763,1348781.135728935,-481.62435731888587,-885.9269871811974,-7593.710938454705
28940.0,-6480394.283228968,-2669266.129562763,1272770.9132848151,-410.2035608799898,-856.5458064521638,-7608.2003795013
28950.0,-6484138.179536166,-2677683.9391512685,1196619.8022874414,-338.5350849976226,-826.9866941634389,-7621.887583352067
28960.0,-6487164.186042739,-2685805.2799281487,1120335.856947635,-266.6269479361573,-797.2525291879442,-7634.766195766163
28970.0,-6489469.94676869,-2693628.416023722,1043927.1946070918,-194.48729763758342,-767.3462534902873,-7646.829945368584
28980.0,-6491053.187860288,-2701151.641303992,967401.9948929008,-122.1244113440659,-737.2708722632742,-7658.072647019636
28990.0,-6491911.718880865,-2708373.2800034876,890768.4988382271,-49.54669514476393,-707.0294540341916,-7668.488205212224
29000.0,-6492043.434096708,-2715291.6873590094,814035.0079688919,23.23731655409101,-676.6251307399718,-7678.070617494808
29010.0,-6491446.313757245,-2721905.2502439697,737209.8833556009,96.21896163833473,-646.0610977708311,-7686.813977918334
29020.0,-6490118.42536875,-2728212.3878030106,660301.5446315933,169.3894509750123,-615.3406139812647,-7694.712480504959
29030.0,-6488057.924960738,-2734211.5520865596,583318.4689755039,242.73986918304422,-584.4670016676193,-7701.760422736282
29040.0,-6485263.058344261,-2739901.2286849963,506269.19005925476,316.26117548685716,-553.443646511461,-7707.952209058906
29050.0,-6481732.162361219,-2745279.9373620762,429162.2969608122,389.9442046546333,-522.2739974882088,-7713.282354405224
29060.0,-6477463.6661238875,-2750346.232687263,352006.43304167246,463.7796680213554,-490.96156673979476,-7717.745487726634
29070.0,-6472456.092243768,-2755098.7046666048,274810.29478896176,537.758154599395,-459.509929411176,-7721.336355537053
29080.0,-6466708.058048895,-2759535.979371796,197582.63062206135,611.8701322767106,-427.922723449644,-7724.049825463888
29090.0,-6460218.276788719,-2763656.7195670353,120332.23966369548,686.1059491037664,-396.2036493660787,-7725.880889804035
29100.0,-6452985.558825675,-2767459.625333312,43067.970475445996,760.455834670618,-364.3564699581013,-7726.824669082168
29110.0,-6445008.812812521,-2770943.434689722,-34201.28024231538,834.9099015749022,-332.38500999366437,-7726.876415608351
29120.0,-6436287.046854539,-2774106.924211428,-111466.5689860563,909.4581469817593,-300.29315585530253,-7726.0315170323265
29130.0,-6426819.369655677,-2776948.9096438554,-188718.9068202269,984.0904542757808,-268.084855143653,-7724.285499891503
29140.0,-6416604.991647707,-2779468.2465127218,-265949.2607838381,1058.7965948065907,-235.7641162402485,-7721.634033149449
29150.0,-6405643.226101453,-2781663.8307294887,-343148.55533236696,1133.56622972836,-203.33500782896567,-7718.072931722301
29160.0,-6393933.49021916,-2783534.5991918156,-420307.67381484905,1208.3889119331322,-170.80165837534395,-7713.598159989309
29170.0,-6381475.306207048,-2785079.530378598,-497417.4599859883,1283.2540880794925,-138.1682555635782,-7708.205835285121
29180.0,-6368268.30232711,-2786297.64493916,-574468.7195530799,1358.1511007161123,-105.43904569084364,-7701.89223136975
29190.0,-6354312.2139272,-2787188.0062761772,-651452.2217575121,1433.0691905004323,-72.61833301820963,-7694.653781873636
29200.0,-6339606.884448447,-2787749.7211218877,-728358.7009905777,1507.9974985129647,-39.7104790780719,-7686.487083714111
29210.0,-6324152.26640906,-2787981.94010716,-805178.8584432945,1582.9250686673854,-6.719901937936292,-7677.3889004800785
29220.0,-6307948.422363548,-2787883.8583229794,-881903.3637898965,1657.8408502151158,26.34892458020157,-7667.356165780936
29230.0,-6290995.525836418,-2787454.715873907,-958522.8569046268,1732.7337003462007,59.4914717245804,-7656.385986557479
29240.0,-6273293.8622294,-2786693.7984230653,-1035027.9496114285,1807.5923868839664,92.70315668287503,-7644.475646349852
29250.0,-6254843.829701234,-2785600.437728215,-1111409.2274660908,1882.4055910749676,125.97934349610784,-7631.622608520232
29260.0,-6235645.940019105,-2784174.0121684633,-1187657.2515703782,1957.1619104722097,159.3153440172521,-7617.824519426023
29270.0,-6215700.81938077,-2782413.947261168,-1263762.560417629,2031.8498619120753,192.7064189142018,-7603.079211540186
29280.0,-6195009.209206461,-2780319.716168585,-1339715.6717692818,2106.457884583039,226.14777871795792,-7587.38470651538
29290.0,-6173571.966899628,-2777890.8401938104,-1415507.0845617417,2180.9743431864863,259.6345849149102,-7570.739218187935
29300.0,-6151390.066575634,-2775126.889265583,-1491127.2808429755,2255.387531187796,293.16195108370954,-7553.141155518354
29310.0,-6128464.599757492,-2772027.482411488,-1566566.7277381786,2329.6856741564397,326.72494407656217,-7534.5891254649305
29320.0,-6104796.776037746,-2768592.2882191367,-1641815.879443826,2403.856933194419,360.3185852442606,-7515.0819357864375
29330.0,-6080387.923705651,-2764821.025284869,-1716865.1792493842,2477.8894084512085,393.93785170504367,-7494.618597770713
29340.0,-6055239.490338764,-2760713.462649557,-1791705.0615859225,2551.771142723775,427.57767765685145,-7473.198328885728
29350.0,-6029353.043358122,-2756269.4202210647,-1866325.9541008333,2625.4901251396072,461.2329557324076,-7450.820555349411
29360.0,-6002730.27054618,-2751488.7691829507,-1940718.2797578282,2699.034294921798,494.89853839682684,-7427.484914614587
29370.0,-5975372.980526699,-2746371.43238898,-2014872.4589613474,2772.3915452336264,528.5692393870055,-7403.191257766176
29380.0,-5947283.103205796,-2740917.384743035,-2088778.9117044867,2845.5497271003364,562.2398351926589,-7377.939651826929
29390.0,-5918462.690173401,-2735126.6535640154,-2162428.0597395115,2918.4966534069836,595.9050665776127,-7351.730381968285
29400.0,-5888913.915064361,-2728999.3189353216,-2235810.3287699907,2991.220102968604,629.5596401414543,-7324.56395362344
29410.0,-5858639.073878499,-2722535.514038527,-2308916.150663559,3063.707824671665,663.1982299200973,-7296.4410944990095
29420.0,-5827640.585258903,-2715735.4254708486,-2381735.965684277,3135.9475416834207,696.8154790249656,-7267.362756482632
29430.0,-5795920.990727802,-2708599.293546043,-2454260.224743533,3207.9269557266357,730.4060013195606,-7237.330117443023
29440.0,-5763482.9548793705,-2701127.4125783467,-2526479.391668395,3279.633751416787,763.964383132588,-7206.344582919959
29450.0,-5730329.265528867,-2693320.1311491127,-2598383.945486303,3351.0556006596144,797.485185006723,-7174.407787700827
29460.0,-5696462.833817506,-2685177.85235578,-2669964.3827249426,3422.180167104945,830.9629434818172,-7141.521597281445
29470.0,-5661886.694272525,-2676701.0340428483,-2741211.219726143,3492.9951106542053,864.3921729116478,-7107.688109208042
29480.0,-5626604.004821914,-2667890.189014518,-2812114.994972586,3563.4880920184273,897.7673673128452,-7072.909654298312
29490.0,-5590618.046763341,-2658745.88522869,-2882666.271426111,3633.646777323246,931.0830022446191,-7037.18879773847
29500.0,-5553932.224686786,-2649268.7459720112,-2952855.6388763636,3703.4588427580748,964.3335367194152,-7000.528340054859
29510.0,-5516550.066350498,-2639459.4500156776,-3022673.7162985182,3772.9119792643137,997.5134151399658,-6962.931317956552
29520.0,-5478475.222509878,-2629318.731751728,-3092111.1542187794,3841.9938972612854,1030.617069265067,-6924.401005048281
29530.0,-5439711.466698926,-2618847.3813095414,-3161158.6370863523,3910.69233140476,1063.6389202015785,-6884.940912411188
29540.0,-5400262.694963969,-2608046.2446523085,-3229806.8856505495,3978.9950453740344,1096.5733804181543,-6844.554789048582
29550.0,-5360132.925549379,-2596916.2236532355,-3298046.6593416817,4046.889836684964,1129.4148557846784,-6803.246622197205
29560.0,-5319326.298535047,-2585458.276151253,-3365868.758654372,4114.364541524348,1162.1577476310456,-6761.020637500199
29570.0,-5277847.0754254395,-2573673.4159860387,-3433264.0275319098,4181.407039601174,1194.7964548262435,-6717.881299041928
29580.0,-5235699.638690053,-2561562.713012156,-3500223.3557502534,4248.00525901178,1227.3253758748779,-6673.83330924235
29590.0,-5192888.491255173,-2549127.2930921414,-3566737.681300273,4314.14718111455,1259.7389110311403,-6628.881608611047
29600.0,-5149418.255946865,-2536368.338068383,-3632797.992766823,4379.8208454093065,1292.031464426648,-6583.031375358772
29610.0,-5105293.674885149,-2523287.0857136464,-3698395.3317032196,4445.014354418228,1324.1974462118515,-6536.28802486669
