time,0,1,2,3,4,5
47.0,22.340799045152092,114677.90601783339,0.003909279357834117,-1.213457996400204,3.194049541927167e-17,-0.10758827142784433
48.0,22.388974691901083,114572.61353738047,0.0039705645983002455,-1.2134302889734991,3.1979997930845373e-17,-0.10758094207708277
49.0,22.43730386602959,114467.6548778424,0.0040329013216922555,-1.2134024932480607,3.201962633003027e-17,-0.10757358936895933
50.0,22.485785976181397,114363.03020637203,0.004096307535638245,-1.213374609563997,3.2059380131932874e-17,-0.10756621339344177
51.0,22.534420419135174,114258.73968957365,0.004160800704493119,-1.2133466382682407,3.2099258841930736e-17,-0.10755881424230308
52.0,22.58320657965099,114154.78349350952,0.004226397753463846,-1.2133185797146373,3.213926195554651e-17,-0.10755139200914465
53.0,22.63214383032576,114051.16178368684,0.004293115072745486,-1.2132904342640267,3.217938895832942e-17,-0.1075439467894184
54.0,22.68123161653,113947.87472506985,0.004360968808879407,-1.2132622022353958,3.2219639395500806e-17,-0.1075364786675046
55.0,22.730471286114465,113844.922482064,0.004429980996534201,-1.2132338828535494,3.2260014372255765e-17,-0.10752898743834374
56.0,22.779866079373342,113742.3052185271,0.004500179322200395,-1.2132054742548868,3.2300516545533403e-17,-0.10752147260896378
57.0,22.82941932915087,113640.02309775725,0.004571590967133383,-1.2131769745225773,3.234114864816091e-17,-0.10751393367231214
58.0,22.879134380716298,113538.07628250122,0.004644242341692782,-1.2131483817326445,3.2381913423153624e-17,-0.10750637011944586
59.0,22.92901459159258,113436.46493494976,0.004718159091292089,-1.213119693954065,3.2422813623574505e-17,-0.10749878143955795
60.0,22.97906333138855,113335.18921673577,0.004793366102342377,-1.2130909092488638,3.246385201239658e-17,-0.1074911671200025
61.0,23.029283981632908,113234.24928893801,0.004869887508187393,-1.2130620256722104,3.250503136236677e-17,-0.10748352664632019
62.0,23.07967993561918,113133.64531207178,0.004947746695043941,-1.213033041272508,3.2546354455878793e-17,-0.10747585950226188
63.0,23.130254598248637,113033.37744609267,0.005026966307928102,-1.2130039540914843,3.258782408484435e-17,-0.1074681651698123
64.0,23.181010678710596,112933.4458503928,0.005107568249354838,-1.2129747625709941,3.262944247071328e-17,-0.1074604432368007
65.0,23.231942651249025,112833.85068380088,0.005189573609560974,-1.212945469889084,3.2671205082539837e-17,-0.10745269454390496
66.0,23.28303961806005,112734.59210458305,0.005273002706034895,-1.2129160823134457,3.271310298446838e-17,-0.10744492074909612
67.0,23.33429051773007,112635.67027043179,0.005357875144082719,-1.2128866062058694,3.275512710648852e-17,-0.10743712353523655
68.0,23.385684213858315,112537.08533847146,0.005444209823737604,-1.2128570479712706,3.279726831710265e-17,-0.10742930459659689
69.0,23.437209495249764,112438.83746525459,0.005532024945757975,-1.2128274140575834,3.2839517423484333e-17,-0.10742146563882696
70.0,23.48885507629327,112340.92680675536,0.005621338017625937,-1.2127977109555401,3.2881865171788194e-17,-0.10741360837889802
71.0,23.54060959751868,112243.35351837426,0.005712165859532876,-1.2127679451983526,3.2924302247606834e-17,-0.10740573454501814
72.0,23.59246162634534,112146.11775493342,0.005804524610370108,-1.2127381233612802,3.2966819276584513e-17,-0.1073978458765183
73.0,23.64439965802195,112049.21967066452,0.005898429733723579,-1.2127082520610908,3.300940682518787e-17,-0.10738994412370934
74.0,23.69641313122895,111952.65941922087,0.005993897147230195,-1.2126783373719525,3.305205623346782e-17,-0.10738203089337024
75.0,23.74851583565737,111856.43715366535,0.006090968939471536,-1.2126483713629526,3.309477880853628e-17,-0.10737410408756376
76.0,23.80074667019954,111760.5530264685,0.006189713317882062,-1.2126183316620358,3.313760644625864e-17,-0.10736615778828679
77.0,23.85314586136179,111665.00718951598,0.006290197900911513,-1.212588195133593,3.3180572131101954e-17,-0.10735818587555566
78.0,23.90575382837091,111569.79979411513,0.006392488470345815,-1.2125579385311736,3.322370900555794e-17,-0.10735018220006645
79.0,23.958611182927775,111474.93099098,0.006496648986211942,-1.2125275384976295,3.3267050369941015e-17,-0.10734214058323271
80.0,24.011758730888737,111380.40093025006,0.00660274160159688,-1.212496971564147,3.331062968376696e-17,-0.1073340548169294
81.0,24.06523747591198,111286.209761478,0.006710826677449455,-1.21246621414815,3.335448056874284e-17,-0.1073259186629385
82.0,24.119088625041105,111192.35763364099,0.006820962797306212,-1.2124352425500886,3.3398636813345303e-17,-0.10731772585209912
83.0,24.173353596252518,111098.84469513223,0.006933206781988693,-1.2124040329490986,3.344313237900931e-17,-0.10730947008315954
84.0,24.228074027948924,111005.67109377123,0.0070476137042281796,-1.2123725613975411,3.3488001407912406e-17,-0.10730114502133287
85.0,24.283266366724813,110912.83697678242,0.007164220351916579,-1.2123408184364293,3.353325738574358e-17,-0.1072927481644656
86.0,24.33882484388344,110820.34249081835,0.007282983082766394,-1.2123088648968803,3.3578813585505904e-17,-0.10728429560400503
87.0,24.394606392463505,110728.18778193556,0.007403835105998757,-1.2122767830614913,3.3624552696801375e-17,-0.10727580910588501
88.0,24.45046717410748,110636.37299558055,0.007526710598068525,-1.2122446556565158,3.367035677671139e-17,-0.10726731055339819
89.0,24.50626259583965,110544.89827657957,0.007651544702008286,-1.2122125658422132,3.371610726355424e-17,-0.10725882194464337
90.0,24.561847345748,110453.76376914047,0.007778273522026456,-1.2121805971923267,3.376168500614308e-17,-0.10725036538709692
91.0,24.617075454596268,110362.96961681265,0.00790683411798361,-1.2121488336586492,3.380697031430593e-17,-0.10724196308823927
92.0,24.671800383299153,110272.51596250478,0.008037164499599028,-1.2121173595207129,3.385184303061257e-17,-0.10723363734224661
93.0,24.725875136253247,110182.40294845309,0.008169203620524717,-1.2120862593206085,3.389618262330229e-17,-0.10722541051274895
94.0,24.77915240031756,110092.63071621861,0.008302891372167012,-1.212055617783054,3.393986830024363e-17,-0.10721730501168575
95.0,24.83148470919787,110003.19940668065,0.008438168577289766,-1.2120255197208496,3.398277914372424e-17,-0.10720934327429707
96.0,24.882745447968684,109914.10916001815,0.0085749810602015,-1.2119960379544765,3.402481133349683e-17,-0.1072015445635355
97.0,24.93290101756105,109825.36011570413,0.008713293509385768,-1.2119671918078843,3.406593731938409e-17,-0.10719391399109915
98.0,24.981944138473082,109736.95241249911,0.008853075966984135,-1.2119389854677571,3.410615113242395e-17,-0.10718645266447743
99.0,25.02986807590978,109648.88618843723,0.008994298709896537,-1.2119114228075019,3.414544725029683e-17,-0.10717916160828928
100.0,25.07666664412998,109561.16158083081,0.009136932248113683,-1.2118845073847448,3.418382060089e-17,-0.10717204176362147
101.0,25.122334211164052,109473.77872625459,0.009280947323290092,-1.2118582424386202,3.4221266566165896e-17,-0.10716509398731111
102.0,25.16686570281111,109386.73776053358,0.009426314907310405,-1.211832630887471,3.425778098543976e-17,-0.10715831905133741
103.0,25.2102566059,109300.03881875519,0.009573006200813961,-1.2118076753269729,3.429336015805354e-17,-0.10715171764232559
104.0,25.252502970841014,109213.68203524407,0.009720992631780324,-1.211783378028667,3.432800084546818e-17,-0.10714529036115872
105.0,25.293601413433294,109127.66754356306,0.009870245854071974,-1.2117597409389207,3.4361700272745645e-17,-0.10713903772270256
106.0,25.333549115944617,109041.99547650665,0.010020737745989551,-1.2117367656783058,3.439445612943438e-17,-0.10713296015564158
107.0,25.372345168072517,108956.66596609447,0.010172442056626877,-1.2117144527703676,3.4426267669115027e-17,-0.10712705779846743
108.0,25.41001882816548,108871.6791435657,0.010325368948949995,-1.2116927853876511,3.445715888271098e-17,-0.1071213261998709
109.0,25.446628622908072,108787.03513937071,0.010479563117151185,-1.2116717298695017,3.44871777602585e-17,-0.1071157564557142
110.0,25.48223436485501,108702.73408318311,0.010635069159485002,-1.2116512518157165,3.451637334616683e-17,-0.10711033946622957
111.0,25.51689585211822,108618.77610389143,0.010791930094492667,-1.2116313168344008,3.454479467300258e-17,-0.10710506613384668
112.0,25.550672787890264,108535.16132960375,0.010950187377026186,-1.21161189058825,3.4572490695501487e-17,-0.10709992737543593
113.0,25.58362470521334,108451.88988764305,0.011109880914233351,-1.21159293883782,3.4599510228881354e-17,-0.10709491413375422
114.0,25.6158108969781,108368.96190454997,0.011271049081472086,-1.211574427481784,3.4625901891443257e-17,-0.10709001738809448
115.0,25.647290351120514,108286.3775060866,0.011433728738165545,-1.2115563225942068,3.4651714051435085e-17,-0.10708522816414501
116.0,25.678121690963888,108204.13681722898,0.011597955243621552,-1.211538590458853,3.467699477813382e-17,-0.10708053754306551
117.0,25.70836312062005,108122.23996216804,0.011763762472779143,-1.21152119760059,3.4701791797076245e-17,-0.10707593666979368
118.0,25.738072375354797,108040.68706431519,0.011931182831887637,-1.211504110813934,3.472615244936017e-17,-0.1070714167605966
119.0,25.767305616713855,107959.47824628744,0.012100246785312302,-1.2114872977985007,3.475012278568259e-17,-0.10706696927116416
120.0,25.79609410139148,107878.61362992041,0.012270972177211669,-1.2114707405775194,3.4773728435547393e-17,-0.10706258944616263
121.0,25.82444449327399,107798.09333625436,0.012443364601261228,-1.2114544353183658,3.47969748631313e-17,-0.10705827627176112
122.0,25.85236241612877,107717.91748553701,0.012617428361042415,-1.211438378786623,3.481986667974625e-17,-0.10705402889237038
123.0,25.87985351941177,107638.08619721327,0.012793166974419755,-1.2114225677331003,3.4842408517768046e-17,-0.10704984644849304
124.0,25.906923474635036,107558.59958993271,0.012970583182885938,-1.2114069988959209,3.486460502765775e-17,-0.10704572807727607
125.0,25.933577971815044,107479.45778152347,0.01314967896095828,-1.2113916690025663,3.48864608750495e-17,-0.10704167291305124
126.0,25.959822715976255,107400.66088901367,0.01333045552544676,-1.2113765747718852,3.490798073788349e-17,-0.10703768008786703
127.0,25.985663423742917,107322.2090286063,0.013512913344803448,-1.2113617129160565,3.4929169303611394e-17,-0.10703374873200718
128.0,26.0111058199944,107244.10231568571,0.013697052148377485,-1.2113470801425104,3.495003126645382e-17,-0.10702987797449949
129.0,26.036155634600807,107166.3408648083,0.013882870935683012,-1.2113326731558063,3.4970571324723604e-17,-0.10702606694361248
130.0,26.060818599232586,107088.92478970066,0.014070367985626496,-1.211318488659469,3.499079417820983e-17,-0.10702231476734078
131.0,26.085100444248642,107011.85420325305,0.014259540865721789,-1.2113045233577773,3.5010704525626134e-17,-0.10701862057387851
132.0,26.10900713553885,106935.12921751104,0.014450387755110566,-1.2112907738195484,3.5030307258814147e-17,-0.10701498345558663
133.0,26.13254615514202,106858.74994367827,0.014642914447397268,-1.2112772357416115,3.5049608512809827e-17,-0.10701140227416206
134.0,26.155725544438095,106782.71649210807,0.0148371290533995,-1.2112639044990998,3.50686148812912e-17,-0.10700787580620462
135.0,26.17855329314917,106707.02897229698,0.015033038669810771,-1.2112507754968564,3.508733291557851e-17,-0.10700440283617327
136.0,26.201037334229305,106631.68749288563,0.015230649384017322,-1.2112378441723743,3.510576912044399e-17,-0.10700098215716358
137.0,26.2231855403663,106556.6921616476,0.015429966286927686,-1.211225105997807,3.5123929951243465e-17,-0.10699761257143983
138.0,26.24500572062407,106482.0430855006,0.015630993485707644,-1.2112125564819005,3.5141821811163146e-17,-0.10699429289094603
139.0,26.26650561724124,106407.74037048034,0.0158337341165784,-1.2112001911718346,3.5159451048594635e-17,-0.10699102193779278
140.0,26.287692902561954,106333.78412175272,0.01603819035747714,-1.2111880056549873,3.5176823954618246e-17,-0.1069877985447243
141.0,26.308575176115003,106260.17444360256,0.016244363440743467,-1.2111759955606152,3.5193946760608016e-17,-0.10698462155556279
142.0,26.329159961829898,106186.91143942997,0.016452253665749827,-1.2111641565614546,3.521082563594895e-17,-0.10698148982563209
143.0,26.34945470539028,106113.99521174561,0.01666186041149765,-1.2111524843752433,3.5227466685866895e-17,-0.10697840222216003
144.0,26.36946677172179,106041.4258621661,0.01687318214917688,-1.211140974766167,3.524387594936871e-17,-0.10697535762466101
145.0,26.389203419634494,105969.20349141024,0.01708621649033457,-1.2111296235594404,3.5260059378449794e-17,-0.10697235492879346
146.0,26.408671061157257,105897.32819929067,0.017300961342214784,-1.2111184270672912,3.527602223077169e-17,-0.10696939315904361
147.0,26.427875119445332,105825.80008471385,0.017517415124202258,-1.2111073821706817,3.529176895315072e-17,-0.10696647149034301
148.0,26.44682090832539,105754.61924566701,0.017735575407245893,-1.2110964858134516,3.530730390275725e-17,-0.10696358911425619
149.0,26.465513686591777,105683.78577922564,0.017955438840328058,-1.211085734971093,3.532263139163685e-17,-0.10696074523072027
150.0,26.483958656583482,105613.29978153389,0.018177001163734777,-1.2110751266515667,3.533775568554349e-17,-0.10695793904826133
151.0,26.502160962826466,105543.16134781577,0.018400257222188937,-1.2110646578960833,3.535268100282627e-17,-0.10695516978420103
152.0,26.52012569075735,105473.37057234999,0.018625200978055437,-1.2110543257798372,3.536741151338289e-17,-0.10695243666485074
153.0,26.537857865507682,105403.92754848395,0.018851825524380195,-1.2110441274127088,3.538195133766281e-17,-0.1069497389256966
154.0,26.555362450765546,105334.83236861601,0.019080123097987265,-1.2110340599399139,3.539630454573379e-17,-0.10694707581157263
155.0,26.572644347700102,105266.08512419742,0.019310085092469845,-1.2110241205426262,3.54104751564e-17,-0.10694444657682425
156.0,26.589708393955906,105197.6859057201,0.019541702071184327,-1.2110143064385541,3.5424467136377476e-17,-0.10694185048546151
157.0,26.60655936270959,105129.63480271585,0.019774963780163586,-1.211004614882485,3.54382843995206e-17,-0.10693928681130241
158.0,26.623201961790308,105061.93190375343,0.020009859160991957,-1.210995043166788,3.545193080610083e-17,-0.10693675483810687
159.0,26.639640832622597,104994.5772964228,0.02024637636436068,-1.2109855886220247,3.546541016193999e-17,-0.10693425385973743
160.0,26.655879970691576,104927.57106733881,0.020484504377980255,-1.2109762489502578,3.547872574320991e-17,-0.10693178326832857
161.0,26.67192150783646,104860.91330213286,0.02072423641561096,-1.2109670229253953,3.549187929795153e-17,-0.10692934273954646
162.0,26.68776721260046,104794.60408544727,0.020965565712987307,-1.210957909530289,3.550487227631454e-17,-0.1069269320043282
163.0,26.70341885111273,104728.64350092877,0.021208484531666082,-1.2109489077491784,3.551770612646916e-17,-0.10692455079397835
164.0,26.718878186700596,104663.03163122758,0.021452984174576167,-1.2109400165679158,3.553038229428821e-17,-0.10692219884022766
165.0,26.734146979512328,104597.7685579881,0.021699055001540846,-1.2109312349741799,3.5542902223037785e-17,-0.10691987587529049
166.0,26.74922698614645,104532.85436184797,0.021946686444710144,-1.2109225619576929,3.5555267353073295e-17,-0.10691758163192137
167.0,26.764119959292902,104468.28912242316,0.02219586702398736,-1.2109139965104245,3.5567479121545236e-17,-0.10691531584346935
168.0,26.778827647377593,104404.07291831449,0.022446584362314316,-1.2109055376267952,3.5579538962107725e-17,-0.10691307824393226
169.0,26.79335179421913,104340.20582709927,0.022698825200953215,-1.2108971843038778,3.5591448304637064e-17,-0.10691086856800888
170.0,26.807694138695158,104276.6879253164,0.02295257541473444,-1.2108889355415848,3.560320857495809e-17,-0.10690868655114973
171.0,26.821856414412693,104213.5192884719,0.023207820027164015,-1.2108807903428611,3.5614821194573913e-17,-0.1069065319296071
172.0,26.835840349390104,104150.69999102969,0.023464543225527275,-1.2108727477138652,3.56262875804051e-17,-0.1069044044404836
173.0,26.849647665746556,104088.23010640591,0.023722728375917258,-1.2108648066641496,3.56376091445351e-17,-0.10690230382177933
174.0,26.86328007940101,104026.10970695782,0.023982358038224506,-1.2108569662068303,3.564878729396334e-17,-0.10690022981243759
175.0,26.876739324232,103964.3388639912,0.0242434139842583,-1.2108492253446974,3.565982345041558e-17,-0.10689818214866953
176.0,26.890027523676366,103902.9176477408,0.024505877262218607,-1.2108415828564905,3.5670719355043066e-17,-0.10689616050741942
177.0,26.903147103736245,103841.84612737224,0.02476972819923555,-1.210834037346935,3.5681476997091097e-17,-0.10689416451960004
178.0,26.916100471392426,103781.12437097356,0.025034946372935633,-1.2108265874316948,3.569209835020801e-17,-0.10689219381901786
179.0,26.928890004811223,103720.75244554598,0.025301510624883915,-1.2108192317430078,3.570258536441523e-17,-0.10689024804386324
180.0,26.941518053149597,103660.7304170169,0.02556939907514817,-1.210811968929795,3.571293996594739e-17,-0.10688832683673989
181.0,26.95398693638856,103601.05835020263,0.025838589137020668,-1.2108047976577572,3.572316405711579e-17,-0.10688642984469038
182.0,26.966298945171967,103541.73630882893,0.026109057531419406,-1.2107977166094686,3.5733259516176177e-17,-0.10688455671922048
183.0,26.978456340670153,103482.7643555142,0.026380780301388705,-1.210790724484455,3.5743228197216944e-17,-0.10688270711632016
184.0,26.990461354458255,103424.14255176205,0.026653732826493276,-1.210783819999262,3.575307193005934e-17,-0.10688088069648176
185.0,27.002316188408614,103365.87095796503,0.026927889837093797,-1.2107770018875201,3.5762792520169285e-17,-0.10687907712471661
186.0,27.014023014603318,103307.94963338692,0.027203225428654644,-1.2107702688999917,3.577239174858561e-17,-0.10687729607056841
187.0,27.025583975258737,103250.37863616273,0.027479713075902946,-1.210763619804617,3.5781871371858205e-17,-0.1068755372081244
188.0,27.037001182665747,103193.15802329592,0.027757325646931508,-1.2107570533865455,3.5791233121998986e-17,-0.10687380021602463
189.0,27.048276719145985,103136.2878506491,0.028036035417264994,-1.2107505684481654,3.5800478706446075e-17,-0.10687208477746873
190.0,27.05941263702221,103079.76817293558,0.028315814083853665,-1.2107441638091176,3.5809609808039394e-17,-0.10687039058022024
191.0,27.070410958600956,103023.5990437204,0.0285966327789522,-1.2107378383063048,3.581862808500659e-17,-0.10686871731660931
192.0,27.081273655895032,102967.78051540535,0.02887846274674881,-1.2107315908055574,3.582753515433597e-17,-0.10686706468661766
193.0,27.092002342776016,102912.31263923645,0.029161285403215123,-1.2107254203786826,3.583633233935135e-17,-0.10686543244471396
194.0,27.10259834868278,102857.1954652872,0.02944508988373837,-1.2107193262610765,3.5845020730150705e-17,-0.10686382038863991
195.0,27.113062985668794,102802.42904245853,0.029729864313648602,-1.2107133076981338,3.585360140257652e-17,-0.10686222831878224
196.0,27.123397556256116,102748.01341847889,0.03001559557320076,-1.2107073639407293,3.586207542465581e-17,-0.10686065603697772
197.0,27.133603353338234,102693.94863989577,0.030302269322882755,-1.2107014942452774,3.587044385652048e-17,-0.10685910334652801
198.0,27.143681660086465,102640.23475207482,0.03058987002854907,-1.210695697873783,3.587870775033056e-17,-0.10685757005221387
199.0,27.153633749863044,102586.87179918867,0.030878380986472675,-1.2106899740938935,3.5886868150202934e-17,-0.10685605596030842
200.0,27.163460886135645,102533.85982422344,0.031167784348165174,-1.2106843221789454,3.5894926092141257e-17,-0.1068545608785901
201.0,27.173164322399543,102481.19886896946,0.0314580611451435,-1.2106787414080125,3.590288260397215e-17,-0.10685308461635451
202.0,27.182745302103438,102428.88897401653,0.031749191313533494,-1.2106732310659445,3.591073870528434e-17,-0.10685162698442575
203.0,27.19220505858048,102376.93017874565,0.032041153718555745,-1.210667790443412,3.5918495407372147e-17,-0.10685018779516692
204.0,27.201544814981315,102325.32252133358,0.032333926178798295,-1.210662418836939,3.592615371318051e-17,-0.10684876686249019
205.0,27.210765784214818,102274.06603873894,0.03262748549045279,-1.2106571155489414,3.593371461725649e-17,-0.1068473640018659
206.0,27.219869168889065,102223.16076671053,0.03292180745128276,-1.2106518798877592,3.5941179105700786e-17,-0.10684597903033158
207.0,27.228856161261827,102172.60673976596,0.033216866884620395,-1.2106467111676844,3.594854815612718e-17,-0.10684461176649938
208.0,27.237727943189526,102122.40399120096,0.033512637663043784,-1.2106416087089924,3.5955822737620703e-17,-0.10684326203056399
209.0,27.246485686084196,102072.55255307723,0.033809092732034494,-1.2106365718379646,3.596300381070227e-17,-0.106841929644309
210.0,27.2551305508717,102023.05245622434,0.034106204133408834,-1.2106315998869142,3.59700923272945e-17,-0.10684061443111333
211.0,27.263663697630463,101973.90373023134,0.03440394211398238,-1.2106266921886402,3.5977089238625124e-17,-0.1068393162144849
212.0,27.272086466099406,101925.10640343558,0.03470225810155149,-1.210621847972615,3.5983995643237826e-17,-0.10683803479059839
213.0,27.2804003512972,101876.66050293297,0.035001087114580595,-1.2106170663790032,3.599081276700078e-17,-0.10683676993200454
214.0,27.288606829504797,101828.56605455186,0.03530036426097235,-1.2106123465587455,3.599754182041784e-17,-0.10683552141410474
215.0,27.296707351753817,101780.82308285963,0.035600025363759495,-1.210607687677306,3.6004183993289163e-17,-0.10683428901614182
216.0,27.30470334398733,101733.43161114678,0.035900006956460694,-1.2106030889145762,3.601074045484314e-17,-0.10683307252117556
217.0,27.312596207224324,101686.39166142698,0.03620024627836617,-1.2105985494647842,3.601721235387116e-17,-0.10683187171605764
218.0,27.3203873177337,101639.70325441752,0.03650068126997654,-1.2105940685363907,3.6023600818870336e-17,-0.10683068639140507
219.0,27.328078027208758,101593.36640955135,0.03680125056826781,-1.2105896453519924,3.602990695818656e-17,-0.10682951634157381
220.0,27.335669662952455,101547.38114495948,0.03710189350217499,-1.2105852791482126,3.603613186016643e-17,-0.10682836136463061
221.0,27.343163528066576,101501.74747746158,0.0374025500880523,-1.2105809691755935,3.60422765933123e-17,-0.106827221262324
222.0,27.350560901644386,101456.46542256791,0.0377031610250884,-1.2105767146984865,3.604834220644033e-17,-0.10682609584005517
223.0,27.35786303896946,101411.53499447368,0.03800366769079772,-1.2105725149949353,3.6054329728843496e-17,-0.10682498490684773
224.0,27.365071171721528,101366.95620603953,0.03830401213663463,-1.2105683693565608,3.606024017046035e-17,-0.10682388827531623
225.0,27.37218650818046,101322.72906881198,0.0386041370833676,-1.210564277088439,3.606607452204226e-17,-0.10682280576163528
226.0,27.379210233441807,101278.85359299928,0.03890398591678069,-1.2105602375089832,3.607183375533024e-17,-0.10682173718550673
227.0,27.386143509633683,101235.32978746388,0.039203502683293055,-1.2105562499498146,3.607751882323271e-17,-0.10682068237012664
228.0,27.392987476134792,101192.15765973367,0.03950263208547827,-1.2105523137556378,3.6083130660004275e-17,-0.10681964114215209
229.0,27.39974324980018,101149.33721598703,0.039801319477789886,-1.2105484282841121,3.608867018143089e-17,-0.1068186133316669
230.0,27.406411925189172,101106.8684610473,0.040099510862252594,-1.2105445929057204,3.609413828501665e-17,-0.10681759877214692
