path,modified,source_url,url
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_pos_Ven.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_EMB.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Ear.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Jup.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Lib.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Mar.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Mer.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Moo.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Nep.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Plu.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Sat.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Sun.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Ura.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_asc/inpop19a_TDB_m100_p100_asc_vel_Ven.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_spice/inpop19a_TDB_m100_p100_spice.bpc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_spice.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_spice.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_spice/inpop19a_TDB_m100_p100_spice.bsp,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_spice.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_spice.tar.gz/content
spice_kernels/inpop19a_TDB_m100_p100_spice/inpop19a_TDB_m100_p100_spice.tpc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TDB_m100_p100_spice.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TDB_m100_p100_spice.tar.gz/content
spice_kernels/juice_mat_crema_4_0_20220601_20330626_v01.bsp,2024-10-04T00:00:00+00:00,https://spiftp.esac.esa.int/data/SPICE/JUICE/kernels/spk/juice_mat_crema_4_0_20220601_20330626_v01.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/mars_iau2000_v1.tpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/mars_iau2000_v1.tpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/moon_080317.tf,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/fk/satellites/moon_080317.tf,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/moon_assoc_pa.tf,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/fk/satellites/moon_assoc_pa.tf,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/moon_de440_200625.tf,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/fk/satellites/a_old_versions/moon_de440_200625.tf,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/moon_pa_de440_200625.bpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/moon_pa_de440_200625.bpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/moon_pa_de440_200625.cmt,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/moon_pa_de440_200625.cmt,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/naif.json,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//spice_kernels/naif.json,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/naif0012.tls,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/lsk/naif0012.tls,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/pck00010.tpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/pck00010.tpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/pck00011.tpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/pck00011.tpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/tudat_merged_spk_kernel.bsp,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//spice_kernels/tudat_merged_spk_kernel.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/tudat_merged_spk_kernel.inp,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//spice_kernels/tudat_merged_spk_kernel.inp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/tudat_space.json,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//spice_kernels/tudat_space.json,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
star_catalog_biases/debias_2018/README.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//star_catalog_biases/debias_2018/README.txt,https://zenodo.org/api/records/21277280/files/star_catalog_biases.tar.gz/content
star_catalog_biases/debias_2018/bias.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//star_catalog_biases/debias_2018/bias.dat,https://zenodo.org/api/records/21277280/files/star_catalog_biases.tar.gz/content
star_catalog_biases/debias_2018/tiles.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//star_catalog_biases/debias_2018/tiles.dat,https://zenodo.org/api/records/21277280/files/star_catalog_biases.tar.gz/content
station_locations/glo.sit,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//station_locations/glo.sit,https://zenodo.org/api/records/21277280/files/station_locations.tar.gz/content
station_locations/glo.vel,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//station_locations/glo.vel,https://zenodo.org/api/records/21277280/files/station_locations.tar.gz/content
station_locations/mpc.sit,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//station_locations/mpc.sit,https://zenodo.org/api/records/21277280/files/station_locations.tar.gz/content
station_locations/mpc.vel,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//station_locations/mpc.vel,https://zenodo.org/api/records/21277280/files/station_locations.tar.gz/content
station_locations/mpc_codes.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//station_locations/mpc_codes.dat,https://zenodo.org/api/records/21277280/files/station_locations.tar.gz/content
station_locations/ns_codes.dat,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//station_locations/ns_codes.dat,https://zenodo.org/api/records/21277280/files/station_locations.tar.gz/content
