0                 1070400000        0.00130000000000008  0                 0                 0                 0               
450               1070400000        0.00129999999999975  0                 6.28318530717959  0                 0.0045856939754884
900               1070400000        0.00129999999999919  0                 0                 0                 0.00917138770027062
1350              1070400000        0.00129999999999897  0                 0                 0                 0.0137570809242453
1800              1070400000        0.00129999999999864  0                 0                 0                 0.0183427733968139
2250              1070400000        0.00129999999999886  0                 0                 0                 0.0229284648679478
2700              1070400000        0.00129999999999841  0                 0                 0                 0.0275141550867476
3150              1070400000        0.00129999999999897  0                 0                 0                 0.0320998438034987
3600              1070400000        0.0012999999999993  0                 0                 0                 0.0366855307674979
4050              1070400000        0.00129999999999886  0                 0                 0                 0.0412712157291044
4500              1070400000        0.00129999999999897  0                 0                 0                 0.0458568984374907
4950              1070400000        0.00129999999999897  0                 0                 0                 0.0504425786427119
5400              1070400000        0.0012999999999993  0                 0                 0                 0.0550282560944876
5850              1070400000        0.0012999999999993  0                 0                 0                 0.059613930543037
6300              1070400000        0.00129999999999908  0                 0                 0                 0.0641996017378889
6750              1070400000        0.0012999999999993  0                 0                 0                 0.0687852694300748
7200              1070400000        0.00129999999999952  0                 0                 0                 0.0733709333689615
7650              1070400000        0.0012999999999993  0                 0                 0                 0.0779565933051615
8100              1070400000        0.00129999999999841  0                 0                 0                 0.0825422489888877
8550              1070400000        0.00129999999999797  0                 0                 0                 0.0871279001708014
9000              1070400000        0.00129999999999753  0                 0                 0                 0.0917135466008527
9450              1070400000        0.00129999999999753  0                 0                 0                 0.0962991880301798
9900              1070400000        0.00129999999999697  0                 0                 0                 0.100884824209444
10350             1070400000        0.00129999999999719  0                 0                 0                 0.105470454889251
10800             1070400000        0.0012999999999963  0                 0                 0                 0.110056079820693
11250             1070400000        0.00129999999999564  0                 0                 0                 0.114641698754843
11700             1070400000        0.00129999999999575  0                 0                 0                 0.119227311443186
12150             1070400000        0.00129999999999497  0                 0                 0                 0.123812917636665
12600             1070400000        0.00129999999999431  0                 0                 0                 0.128398517086676
13050             1070400000        0.00129999999999386  0                 0                 0                 0.132984109545279
13500             1070400000        0.00129999999999342  0                 0                 0                 0.137569694763893
13950             1070400000        0.00129999999999264  0                 0                 0                 0.142155272494724
14400             1070400000        0.00129999999999186  0                 0                 0                 0.146740842489599
14850             1070400000        0.00129999999999064  0                 0                 0                 0.151326404501071
15300             1070400000        0.0012999999999892  0                 0                 0                 0.155911958280918
15750             1070400000        0.00129999999998853  0                 0                 0                 0.160497503582338
16200             1070400000        0.00129999999998787  0                 0                 0                 0.165083040158105
16650             1070400000        0.00129999999998676  0                 0                 0                 0.169668567761057
17100             1070400000        0.00129999999998598  0                 0                 0                 0.174254086144264
17550             1070400000        0.00129999999998509  0                 0                 0                 0.178839595061033
18000             1070400000        0.00129999999998376  0                 0                 0                 0.183425094265174
18450             1070400000        0.00129999999998232  0                 0                 0                 0.188010583510513
18900             1070400000        0.00129999999998109  0                 0                 0                 0.192596062550638
19350             1070400000        0.00129999999997987  0                 0                 0                 0.197181531139867
19800             1070400000        0.00129999999997865  0                 0                 0                 0.201766989032721
20250             1070400000        0.00129999999997688  0                 0                 0                 0.206352435983926
20700             1070400000        0.00129999999997543  0                 0                 0                 0.210937871748037
21150             1070400000        0.00129999999997354  0                 0                 0                 0.215523296080402
21600             1070400000        0.00129999999997177  0                 0                 0                 0.220108708736355
22050             1070400000        0.0012999999999691  0                 0                 0                 0.22469410947127
22500             1070400000        0.00129999999996688  0                 0                 0                 0.22927949804156
