0                 421800000         0.004             0                 0                 0                 0               
450               421800000.000383  0.00400000000090417  0                 0                 0                 0.0186382761996576
900               421800000.000765  0.00400000000180645  0                 0                 0                 0.0372765008093008
1350              421800000.001149  0.00400000000271217  0                 0                 0                 0.0559146222606651
1800              421800000.001532  0.00400000000361433  0                 0                 0                 0.074552589023529
2250              421800000.001915  0.00400000000451584  0                 0                 0                 0.093190349623204
2700              421800000.002298  0.00400000000541478  0                 0                 0                 0.111827852661254
3150              421800000.002682  0.00400000000631451  0                 0                 0                 0.130465046831504
3600              421800000.003065  0.00400000000721057  0                 0                 0                 0.149101880939784
4050              421800000.003448  0.00400000000810308  0                 0                 0                 0.167738303921435
4500              421800000.003831  0.00400000000899348  0                 0                 0                 0.186374264863242
4950              421800000.004213  0.00400000000987966  0                 0                 0                 0.205009713017164
5400              421800000.004596  0.00400000001076362  0                 0                 0                 0.223644597823018
5850              421800000.004979  0.00400000001164225  0                 0                 0                 0.242278868921942
6300              421800000.005362  0.00400000001251821  0                 0                 0                 0.260912476179037
6750              421800000.005745  0.0040000000133914  0                 0                 0                 0.279545369699595
7200              421800000.006128  0.00400000001425704  0                 0                 0                 0.298177499846562
7650              421800000.006511  0.00400000001511791  0                 0                 0                 0.316808817259507
8100              421800000.006893  0.00400000001597223  0                 0                 0                 0.335439272872434
8550              421800000.007274  0.00400000001682077  0                 0                 0                 0.354068817930387
9000              421800000.007656  0.0040000000176641  0                 0                 0                 0.372697404007141
9450              421800000.008038  0.00400000001850054  0                 0                 0                 0.391324983023079
9900              421800000.00842   0.00400000001933198  0                 0                 0                 0.409951507262448
10350             421800000.008802  0.00400000002015755  0                 0                 0                 0.428576929390966
10800             421800000.009185  0.00400000002097711  0                 0                 0                 0.447201202471231
11250             421800000.009568  0.00400000002179024  0                 0                 0                 0.465824279980291
11700             421800000.00995   0.00400000002259271  0                 0                 0                 0.48444611582574
12150             421800000.010332  0.0040000000233873  0                 0                 0                 0.503066664363886
12600             421800000.010713  0.00400000002417245  0                 0                 0                 0.521685880414344
13050             421800000.011094  0.00400000002494771  0                 0                 0                 0.540303719275841
13500             421800000.011476  0.00400000002571765  0                 0                 0                 0.558920136742872
13950             421800000.011857  0.00400000002647649  0                 0                 0                 0.577535089121027
14400             421800000.012239  0.00400000002722722  0                 0                 0                 0.596148533242645
14850             421800000.012621  0.00400000002796941  0                 0                 0                 0.61476042648181
15300             421800000.013002  0.00400000002869849  0                 0                 0                 0.633370726769266
15750             421800000.013382  0.00400000002941769  0                 0                 0                 0.651979392606696
16200             421800000.013764  0.00400000003013024  0                 0                 0                 0.670586383082821
16650             421800000.014145  0.00400000003083134  0                 0                 0                 0.689191657885919
17100             421800000.014525  0.00400000003152079  0                 0                 0                 0.707795177318699
17550             421800000.014906  0.00400000003220025  0                 0                 0                 0.726396902311527
18000             421800000.015286  0.00400000003286416  0                 0                 0                 0.744996794436977
18450             421800000.015666  0.00400000003352119  0                 0                 0                 0.763594815922333
18900             421800000.016046  0.00400000003416401  0                 0                 0                 0.78219092966262
19350             421800000.016425  0.00400000003479406  0                 0                 0                 0.800785099233647
19800             421800000.016804  0.00400000003541068  0                 0                 0                 0.819377288904117
20250             421800000.017184  0.00400000003602075  0                 0                 0                 0.837967463647677
20700             421800000.017564  0.00400000003661583  0                 0                 0                 0.856555589156135
21150             421800000.017944  0.00400000003719536  0                 0                 0                 0.875141631849552
21600             421800000.018323  0.00400000003776468  0                 0                 0                 0.893725558888283
22050             421800000.018702  0.0040000000383188  0                 0                 0                 0.912307338183762
