12160         C2002 02 10.45223 12 33 20.99 -00 45 42.1          18.8  cf0755704
12160         C2002 02 10.46686 12 33 20.72 -00 45 41.2          20.0  cf0755704
12160         C2002 02 10.50992 12 33 20.09 -00 45 39.3          19.5  cf0755704
12160         C2002 02 12.45814 12 32 53.91 -00 44 17.5          18.8  cf3372704
12160         C2002 02 12.47237 12 32 53.53 -00 44 15.7          18.8  cf3372704
12160         C2002 02 12.50080 12 32 53.15 -00 44 14.4          19.4  cf3372704
12160         C2002 02 12.51501 12 32 52.78 -00 44 14.1          19.7  cf3372704
12160         C2002 02 15.39311 12 32 02.13 -00 41 08.1          18.9  cf3372704
12160         C2002 02 15.40731 12 32 01.78 -00 41 07.1          19.0  cf3372704
12160         C2002 02 15.42193 12 32 01.46 -00 41 05.9          19.7  cf3372704
12160         C2002 02 15.43617 12 32 01.14 -00 41 04.8          19.4  cf3372704
12160         C2002 02 15.45058 12 32 00.85 -00 41 02.2          19.2  cf3372704
12160         C2002 02 20.31089 12 30 03.27 -00 33 01.3          18.4  cf3372704
12160         C2002 02 20.32478 12 30 02.84 -00 32 59.5          18.9  cf3372704
12160         C2002 02 20.33862 12 30 02.39 -00 32 58.6          18.9  cf3372704
12160         C2002 02 20.35256 12 30 01.96 -00 32 57.0          19.5  cf3372704
12160         C2002 02 20.36698 12 30 01.53 -00 32 54.9          19.2  cf3372704
12160         C2002 02 24.50008 12 27 50.47 -00 23 26.4          18.5  cf3372644
12160         C2002 02 24.51067 12 27 50.09 -00 23 25.0          18.7  cf3372644
12160         C2002 02 24.52104 12 27 49.70 -00 23 23.4          18.7  cf3372644
12160         C2002 03 06.29407 12 20 58.94 +00 07 25.6          17.1  cf3372644
12160         C2002 03 06.36834 12 20 55.13 +00 07 40.6          17.6  cf3372644
12160         C2002 03 06.43049 12 20 51.99 +00 07 54.3          18.0  cf3372644
12160         C2002 03 09.38043 12 18 22.73 +00 19 10.0          18.1  cf3372704
12160         C2002 03 09.40163 12 18 21.58 +00 19 15.3          18.3  cf3372704
12160         C2002 03 09.42277 12 18 20.44 +00 19 20.2          18.4  cf3372704
12160         C2002 03 09.46619 12 18 18.08 +00 19 30.2          18.5  cf3372704
12160         C2002 03 12.32414 12 15 44.64 +00 31 06.1          17.9  cf3372704
12160         C2002 03 12.33781 12 15 43.83 +00 31 09.7          18.4  cf3372704
12160         C2002 03 12.35139 12 15 43.04 +00 31 12.9          18.5  cf3372704
12160         C2002 03 12.38122 12 15 41.36 +00 31 20.3          18.6  cf3372704
12160         C2002 03 15.26551 12 12 58.87 +00 43 32.2          17.6  cf3372644
12160         C2002 03 15.33382 12 12 54.82 +00 43 49.8          17.3  cf3372644
12160         C2002 03 15.39634 12 12 51.10 +00 44 06.0          17.2  cf3372644
12160         C2002 03 16.31049 12 11 58.29 +00 48 02.8          18.4  cf3372704
12160         C2002 03 16.32405 12 11 57.49 +00 48 05.9          18.7  cf3372704
12160         C2002 03 16.33761 12 11 56.60 +00 48 09.5          18.6  cf3372704
12160         C2002 03 16.35115 12 11 55.85 +00 48 12.8          18.5  cf3372704
12160         C2002 03 16.36469 12 11 55.01 +00 48 16.6          18.3  cf3372704
12160         C2002 03 21.24999 12 07 04.66 +01 09 43.0          18.1 Vdf3372691
12160         C2002 03 21.28166 12 07 02.69 +01 09 51.3          18.1 Vdf3372691
12160         C2002 03 21.30265 12 07 01.37 +01 09 56.9          18.0 Vdf3372691
12160         C2002 04 03.44434 11 53 52.38 +02 05 02.9          17.9  cf6254644
12160         C2002 04 03.45471 11 53 51.77 +02 05 05.3          18.0  cf6254644
12160         C2002 04 03.46548 11 53 51.13 +02 05 07.6          18.3  cf6254644
12160         C2002 04 07.24627 11 50 19.49 +02 18 45.4          18.3 Vdf6254291
12160         C2002 04 07.26675 11 50 18.33 +02 18 49.5          18.2 Vdf6254291
12160         C2002 04 07.28712 11 50 17.18 +02 18 53.8          18.1 Vdf6254291
12160         C2002 04 11.53179 11 46 35.16 +02 32 17.5          19.0  cf6254608
12160         C2002 04 11.54218 11 46 34.62 +02 32 19.0          18.9  cf6254608
12160         C2002 04 11.55308 11 46 34.06 +02 32 21.0          18.7  cf6254608
12160         C2002 04 13.20172 11 45 14.11 +02 36 53.9          17.3 Rcf6254699
12160         C2002 04 13.22146 11 45 13.11 +02 36 56.6                cf6254699
12160         C2002 04 13.24129 11 45 12.10 +02 37 00.4                cf6254699
12160         C2002 04 13.26113 11 45 11.15 +02 37 03.7                cf6254699
12160         C2002 04 15.19681 11 43 41.37 +02 41 55.6          17.9  cf6254704
12160         C2002 04 15.22485 11 43 40.05 +02 42 00.0          18.0  cf6254704
12160         C2002 04 15.23867 11 43 39.39 +02 42 01.8          18.4  cf6254704
12160         C2002 04 15.25247 11 43 38.76 +02 42 03.8          18.5  cf6254704
12160         C2002 04 17.26761 11 42 10.81 +02 46 31.8          18.5  cf6254704
12160         C2002 04 17.28122 11 42 10.23 +02 46 33.1          18.9  cf6254704
12160         C2002 04 17.29483 11 42 09.61 +02 46 35.8          18.8  cf6254704
12160         C2002 04 17.30843 11 42 09.06 +02 46 37.0          18.5  cf6254704
12160         C2002 04 17.32205 11 42 08.42 +02 46 39.0          18.8  cf6254704
12160         C2002 06 02.16158 11 39 13.54 +01 28 51.5          18.2 Rcf8218699
12160         C2002 06 02.17759 11 39 14.09 +01 28 45.9                cf8218699
12160         C2002 06 02.19345 11 39 14.61 +01 28 42.1                cf8218699
12160         C2002 06 02.20935 11 39 15.12 +01 28 36.1                cf8218699
12160         C2003 07 30.39202 01 18 05.19 +05 48 32.2          18.2  ci2486704
12160         C2003 07 30.40314 01 18 05.63 +05 48 36.2          18.2  ci2486704
12160         C2003 07 30.41428 01 18 06.01 +05 48 39.3          18.4  ci2486704
12160         C2003 07 30.42514 01 18 06.42 +05 48 42.8          18.2  ci2486704
12160         C2003 07 30.43595 01 18 06.81 +05 48 46.2          18.2  ci2486704
12160         C2003 08 04.38794 01 20 56.88 +06 12 41.6          18.0  ci2785704
12160         C2003 08 04.39857 01 20 57.21 +06 12 44.4          18.3  ci2785704
12160         C2003 08 04.40918 01 20 57.51 +06 12 47.1          18.5  ci2785704
12160         C2003 08 04.41980 01 20 57.82 +06 12 50.2          18.6  ci2785704
12160         C2003 08 04.43043 01 20 58.13 +06 12 53.1          18.5  ci2785704
12160         C2003 09 03.36216 01 22 31.06 +07 18 18.2          18.6  ci4253704
12160         C2003 09 03.38566 01 22 30.43 +07 18 17.6          19.4  ci4253704
12160         C2003 09 03.39742 01 22 30.06 +07 18 17.8          18.9  ci4253704
12160         C2003 09 03.40930 01 22 29.70 +07 18 16.7          18.9  ci4253704
12160         C2003 09 09.54023 01 19 18.09 +07 14 07.8          18.6  ci4712608
12160         C2003 09 09.55104 01 19 17.68 +07 14 06.7          18.8  ci4712608
12160         C2003 09 09.56193 01 19 17.24 +07 14 06.2          19.0  ci4712608
